id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
445,garchomp,garchomp,generation-iv,270,19,950,"dragon, ground","sand-veil, rough-skin","hp: 108, attack: 130, defense: 95, special-attack: 80, special-defense: 85, speed: 102",pokemon/garchomp/images/sprite_default.png,pokemon/garchomp/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/445/
446,munchlax,munchlax,generation-iv,78,6,1050,normal,"pickup, thick-fat, gluttony","hp: 135, attack: 85, defense: 40, special-attack: 40, special-defense: 85, speed: 5",pokemon/munchlax/images/sprite_default.png,pokemon/munchlax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/446/
447,riolu,riolu,generation-iv,57,7,202,fighting,"steadfast, inner-focus, prankster","hp: 40, attack: 70, defense: 40, special-attack: 35, special-defense: 40, speed: 60",pokemon/riolu/images/sprite_default.png,pokemon/riolu/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/447/
448,lucario,lucario,generation-iv,184,12,540,"fighting, steel","steadfast, inner-focus, justified","hp: 70, attack: 110, defense: 70, special-attack: 115, special-defense: 70, speed: 90",pokemon/lucario/images/sprite_default.png,pokemon/lucario/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/448/
449,hippopotas,hippopotas,generation-iv,66,8,495,ground,"sand-stream, sand-force","hp: 68, attack: 72, defense: 78, special-attack: 38, special-defense: 42, speed: 32",pokemon/hippopotas/images/sprite_default.png,pokemon/hippopotas/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/449/
450,hippowdon,hippowdon,generation-iv,184,20,3000,ground,"sand-stream, sand-force","hp: 108, attack: 112, defense: 118, special-attack: 68, special-defense: 72, speed: 47",pokemon/hippowdon/images/sprite_default.png,pokemon/hippowdon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/450/
451,skorupi,skorupi,generation-iv,66,8,120,"poison, bug","battle-armor, sniper, keen-eye","hp: 40, attack: 50, defense: 90, special-attack: 30, special-defense: 55, speed: 65",pokemon/skorupi/images/sprite_default.png,pokemon/skorupi/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/451/
452,drapion,drapion,generation-iv,175,13,615,"poison, dark","battle-armor, sniper, keen-eye","hp: 70, attack: 90, defense: 110, special-attack: 60, special-defense: 75, speed: 95",pokemon/drapion/images/sprite_default.png,pokemon/drapion/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/452/
453,croagunk,croagunk,generation-iv,60,7,230,"poison, fighting","anticipation, dry-skin, poison-touch","hp: 48, attack: 61, defense: 40, special-attack: 61, special-defense: 40, speed: 50",pokemon/croagunk/images/sprite_default.png,pokemon/croagunk/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/453/
454,toxicroak,toxicroak,generation-iv,172,13,444,"poison, fighting","anticipation, dry-skin, poison-touch","hp: 83, attack: 106, defense: 65, special-attack: 86, special-defense: 65, speed: 85",pokemon/toxicroak/images/sprite_default.png,pokemon/toxicroak/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/454/
455,carnivine,carnivine,generation-iv,159,14,270,grass,levitate,"hp: 74, attack: 100, defense: 72, special-attack: 90, special-defense: 72, speed: 46",pokemon/carnivine/images/sprite_default.png,pokemon/carnivine/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/455/
456,finneon,finneon,generation-iv,66,4,70,water,"swift-swim, storm-drain, water-veil","hp: 49, attack: 49, defense: 56, special-attack: 49, special-defense: 61, speed: 66",pokemon/finneon/images/sprite_default.png,pokemon/finneon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/456/
457,lumineon,lumineon,generation-iv,161,12,240,water,"swift-swim, storm-drain, water-veil","hp: 69, attack: 69, defense: 76, special-attack: 69, special-defense: 86, speed: 91",pokemon/lumineon/images/sprite_default.png,pokemon/lumineon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/457/
458,mantyke,mantyke,generation-iv,69,10,650,"water, flying","swift-swim, water-absorb, water-veil","hp: 45, attack: 20, defense: 50, special-attack: 60, special-defense: 120, speed: 50",pokemon/mantyke/images/sprite_default.png,pokemon/mantyke/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/458/
459,snover,snover,generation-iv,67,10,505,"grass, ice","snow-warning, soundproof","hp: 60, attack: 62, defense: 50, special-attack: 62, special-defense: 60, speed: 40",pokemon/snover/images/sprite_default.png,pokemon/snover/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/459/
460,abomasnow,abomasnow,generation-iv,173,22,1355,"grass, ice","snow-warning, soundproof","hp: 90, attack: 92, defense: 75, special-attack: 92, special-defense: 85, speed: 60",pokemon/abomasnow/images/sprite_default.png,pokemon/abomasnow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/460/
461,weavile,weavile,generation-iv,179,11,340,"dark, ice","pressure, pickpocket","hp: 70, attack: 120, defense: 65, special-attack: 45, special-defense: 85, speed: 125",pokemon/weavile/images/sprite_default.png,pokemon/weavile/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/461/
462,magnezone,magnezone,generation-iv,241,12,1800,"electric, steel","magnet-pull, sturdy, analytic","hp: 70, attack: 70, defense: 115, special-attack: 130, special-defense: 90, speed: 60",pokemon/magnezone/images/sprite_default.png,pokemon/magnezone/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/462/
463,lickilicky,lickilicky,generation-iv,180,17,1400,normal,"own-tempo, oblivious, cloud-nine","hp: 110, attack: 85, defense: 95, special-attack: 80, special-defense: 95, speed: 50",pokemon/lickilicky/images/sprite_default.png,pokemon/lickilicky/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/463/
464,rhyperior,rhyperior,generation-iv,241,24,2828,"ground, rock","lightning-rod, solid-rock, reckless","hp: 115, attack: 140, defense: 130, special-attack: 55, special-defense: 55, speed: 40",pokemon/rhyperior/images/sprite_default.png,pokemon/rhyperior/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/464/
465,tangrowth,tangrowth,generation-iv,187,20,1286,grass,"chlorophyll, leaf-guard, regenerator","hp: 100, attack: 100, defense: 125, special-attack: 110, special-defense: 50, speed: 50",pokemon/tangrowth/images/sprite_default.png,pokemon/tangrowth/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/465/
466,electivire,electivire,generation-iv,243,18,1386,electric,"motor-drive, vital-spirit","hp: 75, attack: 123, defense: 67, special-attack: 95, special-defense: 85, speed: 95",pokemon/electivire/images/sprite_default.png,pokemon/electivire/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/466/
467,magmortar,magmortar,generation-iv,243,16,680,fire,"flame-body, vital-spirit","hp: 75, attack: 95, defense: 67, special-attack: 125, special-defense: 95, speed: 83",pokemon/magmortar/images/sprite_default.png,pokemon/magmortar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/467/
468,togekiss,togekiss,generation-iv,245,15,380,"fairy, flying","hustle, serene-grace, super-luck","hp: 85, attack: 50, defense: 95, special-attack: 120, special-defense: 115, speed: 80",pokemon/togekiss/images/sprite_default.png,pokemon/togekiss/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/468/
469,yanmega,yanmega,generation-iv,180,19,515,"bug, flying","speed-boost, tinted-lens, frisk","hp: 86, attack: 76, defense: 86, special-attack: 116, special-defense: 56, speed: 95",pokemon/yanmega/images/sprite_default.png,pokemon/yanmega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/469/
470,leafeon,leafeon,generation-iv,184,10,255,grass,"leaf-guard, chlorophyll","hp: 65, attack: 110, defense: 130, special-attack: 60, special-defense: 65, speed: 95",pokemon/leafeon/images/sprite_default.png,pokemon/leafeon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/470/
471,glaceon,glaceon,generation-iv,184,8,259,ice,"snow-cloak, ice-body","hp: 65, attack: 60, defense: 110, special-attack: 130, special-defense: 95, speed: 65",pokemon/glaceon/images/sprite_default.png,pokemon/glaceon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/471/
472,gliscor,gliscor,generation-iv,179,20,425,"ground, flying","hyper-cutter, sand-veil, poison-heal","hp: 75, attack: 95, defense: 125, special-attack: 45, special-defense: 75, speed: 95",pokemon/gliscor/images/sprite_default.png,pokemon/gliscor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/472/
473,mamoswine,mamoswine,generation-iv,239,25,2910,"ice, ground","oblivious, snow-cloak, thick-fat","hp: 110, attack: 130, defense: 80, special-attack: 70, special-defense: 60, speed: 80",pokemon/mamoswine/images/sprite_default.png,pokemon/mamoswine/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/473/
474,porygon-z,porygon_z,generation-iv,241,9,340,normal,"adaptability, download, analytic","hp: 85, attack: 80, defense: 70, special-attack: 135, special-defense: 75, speed: 90",pokemon/porygon_z/images/sprite_default.png,pokemon/porygon_z/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/474/
475,gallade,gallade,generation-iv,233,16,520,"psychic, fighting","steadfast, sharpness, justified","hp: 68, attack: 125, defense: 65, special-attack: 65, special-defense: 115, speed: 80",pokemon/gallade/images/sprite_default.png,pokemon/gallade/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/475/
476,probopass,probopass,generation-iv,184,14,3400,"rock, steel","sturdy, magnet-pull, sand-force","hp: 60, attack: 55, defense: 145, special-attack: 75, special-defense: 150, speed: 40",pokemon/probopass/images/sprite_default.png,pokemon/probopass/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/476/
477,dusknoir,dusknoir,generation-iv,236,22,1066,ghost,"pressure, frisk","hp: 45, attack: 100, defense: 135, special-attack: 65, special-defense: 135, speed: 45",pokemon/dusknoir/images/sprite_default.png,pokemon/dusknoir/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/477/
478,froslass,froslass,generation-iv,168,13,266,"ice, ghost","snow-cloak, cursed-body","hp: 70, attack: 80, defense: 70, special-attack: 80, special-defense: 70, speed: 110",pokemon/froslass/images/sprite_default.png,pokemon/froslass/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/478/
479,rotom,rotom,generation-iv,154,3,3,"electric, ghost",levitate,"hp: 50, attack: 50, defense: 77, special-attack: 95, special-defense: 77, speed: 91",pokemon/rotom/images/sprite_default.png,pokemon/rotom/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/479/
480,uxie,uxie,generation-iv,261,3,3,psychic,levitate,"hp: 75, attack: 75, defense: 130, special-attack: 75, special-defense: 130, speed: 95",pokemon/uxie/images/sprite_default.png,pokemon/uxie/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/480/
481,mesprit,mesprit,generation-iv,261,3,3,psychic,levitate,"hp: 80, attack: 105, defense: 105, special-attack: 105, special-defense: 105, speed: 80",pokemon/mesprit/images/sprite_default.png,pokemon/mesprit/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/481/
482,azelf,azelf,generation-iv,261,3,3,psychic,levitate,"hp: 75, attack: 125, defense: 70, special-attack: 125, special-defense: 70, speed: 115",pokemon/azelf/images/sprite_default.png,pokemon/azelf/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/482/
483,dialga,dialga,generation-iv,306,54,6830,"steel, dragon","pressure, telepathy","hp: 100, attack: 120, defense: 120, special-attack: 150, special-defense: 100, speed: 90",pokemon/dialga/images/sprite_default.png,pokemon/dialga/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/483/
484,palkia,palkia,generation-iv,306,42,3360,"water, dragon","pressure, telepathy","hp: 90, attack: 120, defense: 100, special-attack: 150, special-defense: 120, speed: 100",pokemon/palkia/images/sprite_default.png,pokemon/palkia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/484/
485,heatran,heatran,generation-iv,270,17,4300,"fire, steel","flash-fire, flame-body","hp: 91, attack: 90, defense: 106, special-attack: 130, special-defense: 106, speed: 77",pokemon/heatran/images/sprite_default.png,pokemon/heatran/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/485/
486,regigigas,regigigas,generation-iv,302,37,4200,normal,slow-start,"hp: 110, attack: 160, defense: 110, special-attack: 80, special-defense: 110, speed: 100",pokemon/regigigas/images/sprite_default.png,pokemon/regigigas/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/486/
487,giratina-altered,giratina_altered,generation-iv,306,45,7500,"ghost, dragon","pressure, telepathy","hp: 150, attack: 100, defense: 120, special-attack: 100, special-defense: 120, speed: 90",pokemon/giratina_altered/images/sprite_default.png,pokemon/giratina_altered/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/487/
488,cresselia,cresselia,generation-iv,270,15,856,psychic,levitate,"hp: 120, attack: 70, defense: 110, special-attack: 75, special-defense: 120, speed: 85",pokemon/cresselia/images/sprite_default.png,pokemon/cresselia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/488/
489,phione,phione,generation-iv,216,4,31,water,hydration,"hp: 80, attack: 80, defense: 80, special-attack: 80, special-defense: 80, speed: 80",pokemon/phione/images/sprite_default.png,pokemon/phione/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/489/
490,manaphy,manaphy,generation-iv,270,3,14,water,hydration,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/manaphy/images/sprite_default.png,pokemon/manaphy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/490/
491,darkrai,darkrai,generation-iv,270,15,505,dark,bad-dreams,"hp: 70, attack: 90, defense: 90, special-attack: 135, special-defense: 90, speed: 125",pokemon/darkrai/images/sprite_default.png,pokemon/darkrai/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/491/
492,shaymin-land,shaymin_land,generation-iv,270,2,21,grass,natural-cure,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/shaymin_land/images/sprite_default.png,pokemon/shaymin_land/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/492/
493,arceus,arceus,generation-iv,324,32,3200,normal,multitype,"hp: 120, attack: 120, defense: 120, special-attack: 120, special-defense: 120, speed: 120",pokemon/arceus/images/sprite_default.png,pokemon/arceus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/493/
10004,wormadam-sandy,wormadam_sandy,generation-iv,148,5,65,"bug, ground","anticipation, overcoat","hp: 60, attack: 79, defense: 105, special-attack: 59, special-defense: 85, speed: 36",pokemon/wormadam_sandy/images/sprite_default.png,pokemon/wormadam_sandy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10004/
10005,wormadam-trash,wormadam_trash,generation-iv,148,5,65,"bug, steel","anticipation, overcoat","hp: 60, attack: 69, defense: 95, special-attack: 69, special-defense: 95, speed: 36",pokemon/wormadam_trash/images/sprite_default.png,pokemon/wormadam_trash/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10005/
10006,shaymin-sky,shaymin_sky,generation-iv,270,4,52,"grass, flying",serene-grace,"hp: 100, attack: 103, defense: 75, special-attack: 120, special-defense: 75, speed: 127",pokemon/shaymin_sky/images/sprite_default.png,pokemon/shaymin_sky/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10006/
10007,giratina-origin,giratina_origin,generation-iv,340,69,6500,"ghost, dragon",levitate,"hp: 150, attack: 120, defense: 100, special-attack: 120, special-defense: 100, speed: 90",pokemon/giratina_origin/images/sprite_default.png,pokemon/giratina_origin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10007/
10008,rotom-heat,rotom_heat,generation-iv,182,3,3,"electric, fire",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_heat/images/sprite_default.png,pokemon/rotom_heat/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10008/
10009,rotom-wash,rotom_wash,generation-iv,182,3,3,"electric, water",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_wash/images/sprite_default.png,pokemon/rotom_wash/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10009/
10010,rotom-frost,rotom_frost,generation-iv,182,3,3,"electric, ice",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_frost/images/sprite_default.png,pokemon/rotom_frost/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10010/
10011,rotom-fan,rotom_fan,generation-iv,182,3,3,"electric, flying",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_fan/images/sprite_default.png,pokemon/rotom_fan/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10011/
10012,rotom-mow,rotom_mow,generation-iv,182,3,3,"electric, grass",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_mow/images/sprite_default.png,pokemon/rotom_mow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10012/
10058,garchomp-mega,garchomp_mega,generation-iv,315,19,950,"dragon, ground",sand-force,"hp: 108, attack: 170, defense: 115, special-attack: 120, special-defense: 95, speed: 92",pokemon/garchomp_mega/images/sprite_default.png,pokemon/garchomp_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10058/
10059,lucario-mega,lucario_mega,generation-iv,219,13,575,"fighting, steel",adaptability,"hp: 70, attack: 145, defense: 88, special-attack: 140, special-defense: 70, speed: 112",pokemon/lucario_mega/images/sprite_default.png,pokemon/lucario_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10059/
10060,abomasnow-mega,abomasnow_mega,generation-iv,208,27,1850,"grass, ice",snow-warning,"hp: 90, attack: 132, defense: 105, special-attack: 132, special-defense: 105, speed: 30",pokemon/abomasnow_mega/images/sprite_default.png,pokemon/abomasnow_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10060/
10068,gallade-mega,gallade_mega,generation-iv,278,16,564,"psychic, fighting",inner-focus,"hp: 68, attack: 165, defense: 95, special-attack: 65, special-defense: 115, speed: 110",pokemon/gallade_mega/images/sprite_default.png,pokemon/gallade_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10068/
10088,lopunny-mega,lopunny_mega,generation-iv,203,13,283,"normal, fighting",scrappy,"hp: 65, attack: 136, defense: 94, special-attack: 54, special-defense: 96, speed: 135",pokemon/lopunny_mega/images/sprite_default.png,pokemon/lopunny_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10088/
10245,dialga-origin,dialga_origin,generation-iv,306,70,8487,"steel, dragon","pressure, telepathy","hp: 100, attack: 100, defense: 120, special-attack: 150, special-defense: 120, speed: 90",pokemon/dialga_origin/images/sprite_default.png,pokemon/dialga_origin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10245/
10246,palkia-origin,palkia_origin,generation-iv,306,63,6590,"water, dragon","pressure, telepathy","hp: 90, attack: 100, defense: 100, special-attack: 150, special-defense: 120, speed: 120",pokemon/palkia_origin/images/sprite_default.png,pokemon/palkia_origin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10246/
10285,froslass-mega,froslass_mega,generation-iv,None,26,296,"ice, ghost",,"hp: 70, attack: 80, defense: 70, special-attack: 140, special-defense: 100, speed: 120",,,https://pokeapi.co/api/v2/pokemon/10285/
906,sprigatito,sprigatito,generation-ix,62,4,41,grass,"overgrow, protean","hp: 40, attack: 61, defense: 54, special-attack: 45, special-defense: 45, speed: 65",pokemon/sprigatito/images/sprite_default.png,pokemon/sprigatito/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/906/
907,floragato,floragato,generation-ix,144,9,122,grass,"overgrow, protean","hp: 61, attack: 80, defense: 63, special-attack: 60, special-defense: 63, speed: 83",pokemon/floragato/images/sprite_default.png,pokemon/floragato/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/907/
908,meowscarada,meowscarada,generation-ix,265,15,312,"grass, dark","overgrow, protean","hp: 76, attack: 110, defense: 70, special-attack: 81, special-defense: 70, speed: 123",pokemon/meowscarada/images/sprite_default.png,pokemon/meowscarada/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/908/
909,fuecoco,fuecoco,generation-ix,62,4,98,fire,"blaze, unaware","hp: 67, attack: 45, defense: 59, special-attack: 63, special-defense: 40, speed: 36",pokemon/fuecoco/images/sprite_default.png,pokemon/fuecoco/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/909/
910,crocalor,crocalor,generation-ix,144,10,307,fire,"blaze, unaware","hp: 81, attack: 55, defense: 78, special-attack: 90, special-defense: 58, speed: 49",pokemon/crocalor/images/sprite_default.png,pokemon/crocalor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/910/
911,skeledirge,skeledirge,generation-ix,265,16,3265,"fire, ghost","blaze, unaware","hp: 104, attack: 75, defense: 100, special-attack: 110, special-defense: 75, speed: 66",pokemon/skeledirge/images/sprite_default.png,pokemon/skeledirge/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/911/
912,quaxly,quaxly,generation-ix,62,5,61,water,"torrent, moxie","hp: 55, attack: 65, defense: 45, special-attack: 50, special-defense: 45, speed: 50",pokemon/quaxly/images/sprite_default.png,pokemon/quaxly/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/912/
913,quaxwell,quaxwell,generation-ix,144,12,215,water,"torrent, moxie","hp: 70, attack: 85, defense: 65, special-attack: 65, special-defense: 60, speed: 65",pokemon/quaxwell/images/sprite_default.png,pokemon/quaxwell/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/913/
914,quaquaval,quaquaval,generation-ix,265,18,619,"water, fighting","torrent, moxie","hp: 85, attack: 120, defense: 80, special-attack: 85, special-defense: 75, speed: 85",pokemon/quaquaval/images/sprite_default.png,pokemon/quaquaval/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/914/
915,lechonk,lechonk,generation-ix,51,5,102,normal,"aroma-veil, gluttony, thick-fat","hp: 54, attack: 45, defense: 40, special-attack: 35, special-defense: 45, speed: 35",pokemon/lechonk/images/sprite_default.png,pokemon/lechonk/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/915/
916,oinkologne-male,oinkologne_male,generation-ix,171,10,1200,normal,"lingering-aroma, gluttony, thick-fat","hp: 110, attack: 100, defense: 75, special-attack: 59, special-defense: 80, speed: 65",pokemon/oinkologne_male/images/sprite_default.png,pokemon/oinkologne_male/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/916/
917,tarountula,tarountula,generation-ix,42,3,40,bug,"insomnia, stakeout","hp: 35, attack: 41, defense: 45, special-attack: 29, special-defense: 40, speed: 20",pokemon/tarountula/images/sprite_default.png,pokemon/tarountula/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/917/
918,spidops,spidops,generation-ix,141,10,165,bug,"insomnia, stakeout","hp: 60, attack: 79, defense: 92, special-attack: 52, special-defense: 86, speed: 35",pokemon/spidops/images/sprite_default.png,pokemon/spidops/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/918/
919,nymble,nymble,generation-ix,42,2,10,bug,"swarm, tinted-lens","hp: 33, attack: 46, defense: 40, special-attack: 21, special-defense: 25, speed: 45",pokemon/nymble/images/sprite_default.png,pokemon/nymble/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/919/
920,lokix,lokix,generation-ix,158,10,175,"bug, dark","swarm, tinted-lens","hp: 71, attack: 102, defense: 78, special-attack: 52, special-defense: 55, speed: 92",pokemon/lokix/images/sprite_default.png,pokemon/lokix/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/920/
921,pawmi,pawmi,generation-ix,48,3,25,electric,"static, natural-cure, iron-fist","hp: 45, attack: 50, defense: 20, special-attack: 40, special-defense: 25, speed: 60",pokemon/pawmi/images/sprite_default.png,pokemon/pawmi/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/921/
922,pawmo,pawmo,generation-ix,123,4,65,"electric, fighting","volt-absorb, natural-cure, iron-fist","hp: 60, attack: 75, defense: 40, special-attack: 50, special-defense: 40, speed: 85",pokemon/pawmo/images/sprite_default.png,pokemon/pawmo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/922/
923,pawmot,pawmot,generation-ix,245,9,410,"electric, fighting","volt-absorb, natural-cure, iron-fist","hp: 70, attack: 115, defense: 70, special-attack: 70, special-defense: 60, speed: 105",pokemon/pawmot/images/sprite_default.png,pokemon/pawmot/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/923/
924,tandemaus,tandemaus,generation-ix,61,3,18,normal,"run-away, pickup, own-tempo","hp: 50, attack: 50, defense: 45, special-attack: 40, special-defense: 45, speed: 75",pokemon/tandemaus/images/sprite_default.png,pokemon/tandemaus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/924/
925,maushold-family-of-four,maushold_family_of_four,generation-ix,165,3,23,normal,"friend-guard, cheek-pouch, technician","hp: 74, attack: 75, defense: 70, special-attack: 65, special-defense: 75, speed: 111",pokemon/maushold_family_of_four/images/sprite_default.png,pokemon/maushold_family_of_four/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/925/
926,fidough,fidough,generation-ix,62,3,109,fairy,"own-tempo, klutz","hp: 37, attack: 55, defense: 70, special-attack: 30, special-defense: 55, speed: 65",pokemon/fidough/images/sprite_default.png,pokemon/fidough/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/926/
927,dachsbun,dachsbun,generation-ix,167,5,149,fairy,"well-baked-body, aroma-veil","hp: 57, attack: 80, defense: 115, special-attack: 50, special-defense: 80, speed: 95",pokemon/dachsbun/images/sprite_default.png,pokemon/dachsbun/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/927/
928,smoliv,smoliv,generation-ix,52,3,65,"grass, normal","early-bird, harvest","hp: 41, attack: 35, defense: 45, special-attack: 58, special-defense: 51, speed: 30",pokemon/smoliv/images/sprite_default.png,pokemon/smoliv/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/928/
929,dolliv,dolliv,generation-ix,124,6,119,"grass, normal","early-bird, harvest","hp: 52, attack: 53, defense: 60, special-attack: 78, special-defense: 78, speed: 33",pokemon/dolliv/images/sprite_default.png,pokemon/dolliv/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/929/
930,arboliva,arboliva,generation-ix,255,14,482,"grass, normal","seed-sower, harvest","hp: 78, attack: 69, defense: 90, special-attack: 125, special-defense: 109, speed: 39",pokemon/arboliva/images/sprite_default.png,pokemon/arboliva/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/930/
931,squawkabilly-green-plumage,squawkabilly_green_plumage,generation-ix,146,6,24,"normal, flying","intimidate, hustle, guts","hp: 82, attack: 96, defense: 51, special-attack: 45, special-defense: 51, speed: 92",pokemon/squawkabilly_green_plumage/images/sprite_default.png,pokemon/squawkabilly_green_plumage/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/931/
932,nacli,nacli,generation-ix,56,4,160,rock,"purifying-salt, sturdy, clear-body","hp: 55, attack: 55, defense: 75, special-attack: 35, special-defense: 35, speed: 25",pokemon/nacli/images/sprite_default.png,pokemon/nacli/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/932/
933,naclstack,naclstack,generation-ix,124,6,1050,rock,"purifying-salt, sturdy, clear-body","hp: 60, attack: 60, defense: 100, special-attack: 35, special-defense: 65, speed: 35",pokemon/naclstack/images/sprite_default.png,pokemon/naclstack/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/933/
