chain_id,stage_index,from_id,from_name,to_id,to_name,generation,trigger,min_level,item,location,gender,time_of_day,details_raw,sourceUrl
479,1,910,crocalor,911,skeledirge,generation-ix,level-up,36,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 36, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/479
480,0,912,quaxly,913,quaxwell,generation-ix,level-up,16,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 16, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/480
480,1,913,quaxwell,914,quaquaval,generation-ix,level-up,36,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 36, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/480
481,0,915,lechonk,916,oinkologne,generation-ix,level-up,18,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 18, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/481
482,0,917,tarountula,918,spidops,generation-ix,level-up,15,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 15, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/482
483,0,919,nymble,920,lokix,generation-ix,level-up,24,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 24, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/483
484,0,921,pawmi,922,pawmo,generation-ix,level-up,18,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 18, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/484
484,1,922,pawmo,923,pawmot,generation-ix,other,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'other', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/10/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/484
485,0,924,tandemaus,925,maushold,generation-ix,other,25,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 25, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'other', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/10/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/485
486,0,926,fidough,927,dachsbun,generation-ix,level-up,26,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 26, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/486
487,0,928,smoliv,929,dolliv,generation-ix,level-up,25,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 25, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/487
487,1,929,dolliv,930,arboliva,generation-ix,level-up,35,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 35, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/487
489,0,932,nacli,933,naclstack,generation-ix,level-up,24,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 24, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/489
489,1,933,naclstack,934,garganacl,generation-ix,level-up,38,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 38, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/489
490,0,935,charcadet,936,armarouge,generation-ix,use-item,None,auspicious-armor,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'auspicious-armor', 'url': 'https://pokeapi.co/api/v2/item/2045/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/490
490,0,935,charcadet,937,ceruledge,generation-ix,use-item,None,malicious-armor,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'malicious-armor', 'url': 'https://pokeapi.co/api/v2/item/1677/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/490
491,0,938,tadbulb,939,bellibolt,generation-ix,use-item,None,thunder-stone,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/491
492,0,940,wattrel,941,kilowattrel,generation-ix,level-up,25,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 25, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/492
493,0,942,maschiff,943,mabosstiff,generation-ix,level-up,30,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 30, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/493
494,0,944,shroodle,945,grafaiai,generation-ix,level-up,28,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 28, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/494
495,0,946,bramblin,947,brambleghast,generation-ix,other,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'other', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/10/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/495
496,0,948,toedscool,949,toedscruel,generation-ix,level-up,30,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 30, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/496
498,0,951,capsakid,952,scovillain,generation-ix,use-item,None,fire-stone,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/498
499,0,953,rellor,954,rabsca,generation-ix,other,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'other', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/10/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/499
500,0,955,flittle,956,espathra,generation-ix,level-up,35,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 35, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/500
501,0,957,tinkatink,958,tinkatuff,generation-ix,level-up,24,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 24, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/501
501,1,958,tinkatuff,959,tinkaton,generation-ix,level-up,38,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 38, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/501
502,0,960,wiglett,961,wugtrio,generation-ix,level-up,26,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 26, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/502
504,0,963,finizen,964,palafin,generation-ix,other,38,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 38, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'other', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/10/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/504
505,0,965,varoom,966,revavroom,generation-ix,level-up,40,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 40, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/505
508,0,969,glimmet,970,glimmora,generation-ix,level-up,35,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 35, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/508
509,0,971,greavard,972,houndstone,generation-ix,level-up,30,,,None,night,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 30, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': 'night', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/509
511,0,974,cetoddle,975,cetitan,generation-ix,use-item,None,ice-stone,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'ice-stone', 'url': 'https://pokeapi.co/api/v2/item/885/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/511
527,0,996,frigibax,997,arctibax,generation-ix,level-up,35,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 35, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/527
527,1,997,arctibax,998,baxcalibur,generation-ix,level-up,54,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 54, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/527
528,0,999,gimmighoul,1000,gholdengo,generation-ix,other,None,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'other', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/10/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/528
442,1,1011,dipplin,1019,hydrapple,generation-ix,,,,,,,{},https://pokeapi.co/api/v2/evolution-chain/442
539,0,1012,poltchageist,1013,sinistcha,generation-ix,,,,,,,{},https://pokeapi.co/api/v2/evolution-chain/539
256,0,495,snivy,496,servine,generation-v,level-up,17,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 17, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/256
256,1,496,servine,497,serperior,generation-v,level-up,36,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 36, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/256
257,0,498,tepig,499,pignite,generation-v,level-up,17,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 17, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/257
257,1,499,pignite,500,emboar,generation-v,level-up,36,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 36, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/257
258,0,501,oshawott,502,dewott,generation-v,level-up,17,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 17, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/258
258,1,502,dewott,503,samurott,generation-v,level-up,36,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 36, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/258
259,0,504,patrat,505,watchog,generation-v,level-up,20,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 20, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/259
260,0,506,lillipup,507,herdier,generation-v,level-up,16,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 16, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/260
260,1,507,herdier,508,stoutland,generation-v,level-up,32,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 32, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/260
261,0,509,purrloin,510,liepard,generation-v,level-up,20,,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': None, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': 20, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'level-up', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/1/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/261
262,0,511,pansage,512,simisage,generation-v,use-item,None,leaf-stone,,None,,"{'base_form_id': None, 'gender': None, 'held_item': None, 'item': {'name': 'leaf-stone', 'url': 'https://pokeapi.co/api/v2/item/85/'}, 'known_move': None, 'known_move_type': None, 'location': None, 'min_affection': None, 'min_beauty': None, 'min_happiness': None, 'min_level': None, 'needs_overworld_rain': False, 'party_species': None, 'party_type': None, 'region_id': None, 'relative_physical_stats': None, 'time_of_day': '', 'trade_species': None, 'trigger': {'name': 'use-item', 'url': 'https://pokeapi.co/api/v2/evolution-trigger/3/'}, 'turn_upside_down': False}",https://pokeapi.co/api/v2/evolution-chain/262
