id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
10105,diglett-alola,diglett_alola,generation-i,53,2,10,"ground, steel","sand-veil, tangling-hair, sand-force","hp: 10, attack: 55, defense: 30, special-attack: 35, special-defense: 45, speed: 90",pokemon/diglett_alola/images/sprite_default.png,pokemon/diglett_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10105/
10106,dugtrio-alola,dugtrio_alola,generation-i,149,7,666,"ground, steel","sand-veil, tangling-hair, sand-force","hp: 35, attack: 100, defense: 60, special-attack: 50, special-defense: 70, speed: 110",pokemon/dugtrio_alola/images/sprite_default.png,pokemon/dugtrio_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10106/
10107,meowth-alola,meowth_alola,generation-i,58,4,42,dark,"pickup, technician, rattled","hp: 40, attack: 35, defense: 35, special-attack: 50, special-defense: 40, speed: 90",pokemon/meowth_alola/images/sprite_default.png,pokemon/meowth_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10107/
10108,persian-alola,persian_alola,generation-i,154,11,330,dark,"fur-coat, technician, rattled","hp: 65, attack: 60, defense: 60, special-attack: 75, special-defense: 65, speed: 115",pokemon/persian_alola/images/sprite_default.png,pokemon/persian_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10108/
10109,geodude-alola,geodude_alola,generation-i,60,4,203,"rock, electric","magnet-pull, sturdy, galvanize","hp: 40, attack: 80, defense: 100, special-attack: 30, special-defense: 30, speed: 20",pokemon/geodude_alola/images/sprite_default.png,pokemon/geodude_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10109/
10110,graveler-alola,graveler_alola,generation-i,137,10,1100,"rock, electric","magnet-pull, sturdy, galvanize","hp: 55, attack: 95, defense: 115, special-attack: 45, special-defense: 45, speed: 35",pokemon/graveler_alola/images/sprite_default.png,pokemon/graveler_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10110/
10111,golem-alola,golem_alola,generation-i,223,17,3160,"rock, electric","magnet-pull, sturdy, galvanize","hp: 80, attack: 120, defense: 130, special-attack: 55, special-defense: 65, speed: 45",pokemon/golem_alola/images/sprite_default.png,pokemon/golem_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10111/
10112,grimer-alola,grimer_alola,generation-i,65,7,420,"poison, dark","poison-touch, gluttony, power-of-alchemy","hp: 80, attack: 80, defense: 50, special-attack: 40, special-defense: 50, speed: 25",pokemon/grimer_alola/images/sprite_default.png,pokemon/grimer_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10112/
10113,muk-alola,muk_alola,generation-i,175,10,520,"poison, dark","poison-touch, gluttony, power-of-alchemy","hp: 105, attack: 105, defense: 75, special-attack: 65, special-defense: 100, speed: 50",pokemon/muk_alola/images/sprite_default.png,pokemon/muk_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10113/
10114,exeggutor-alola,exeggutor_alola,generation-i,186,109,4156,"grass, dragon","frisk, harvest","hp: 95, attack: 105, defense: 85, special-attack: 125, special-defense: 75, speed: 45",pokemon/exeggutor_alola/images/sprite_default.png,pokemon/exeggutor_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10114/
10115,marowak-alola,marowak_alola,generation-i,149,10,340,"fire, ghost","cursed-body, lightning-rod, rock-head","hp: 60, attack: 80, defense: 110, special-attack: 50, special-defense: 80, speed: 45",pokemon/marowak_alola/images/sprite_default.png,pokemon/marowak_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10115/
10148,pikachu-partner-cap,pikachu_partner_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_partner_cap/images/sprite_default.png,pokemon/pikachu_partner_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10148/
10149,marowak-totem,marowak_totem,generation-i,149,17,980,"fire, ghost","cursed-body, lightning-rod, rock-head","hp: 60, attack: 80, defense: 110, special-attack: 50, special-defense: 80, speed: 45",pokemon/marowak_totem/images/sprite_default.png,pokemon/marowak_totem/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10149/
10158,pikachu-starter,pikachu_starter,generation-i,86,4,60,electric,"static, lightning-rod","hp: 45, attack: 80, defense: 50, special-attack: 75, special-defense: 60, speed: 120",,,https://pokeapi.co/api/v2/pokemon/10158/
10159,eevee-starter,eevee_starter,generation-i,87,3,65,normal,"run-away, adaptability, anticipation","hp: 65, attack: 75, defense: 70, special-attack: 65, special-defense: 85, speed: 75",,,https://pokeapi.co/api/v2/pokemon/10159/
10160,pikachu-world-cap,pikachu_world_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_world_cap/images/sprite_default.png,,https://pokeapi.co/api/v2/pokemon/10160/
10161,meowth-galar,meowth_galar,generation-i,58,4,75,steel,"pickup, tough-claws, unnerve","hp: 50, attack: 65, defense: 55, special-attack: 40, special-defense: 40, speed: 40",pokemon/meowth_galar/images/sprite_default.png,pokemon/meowth_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10161/
10162,ponyta-galar,ponyta_galar,generation-i,82,8,240,psychic,"run-away, pastel-veil, anticipation","hp: 50, attack: 85, defense: 55, special-attack: 65, special-defense: 65, speed: 90",pokemon/ponyta_galar/images/sprite_default.png,pokemon/ponyta_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10162/
10163,rapidash-galar,rapidash_galar,generation-i,175,17,800,"psychic, fairy","run-away, pastel-veil, anticipation","hp: 65, attack: 100, defense: 70, special-attack: 80, special-defense: 80, speed: 105",pokemon/rapidash_galar/images/sprite_default.png,pokemon/rapidash_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10163/
10164,slowpoke-galar,slowpoke_galar,generation-i,63,12,360,psychic,"gluttony, own-tempo, regenerator","hp: 90, attack: 65, defense: 65, special-attack: 40, special-defense: 40, speed: 15",pokemon/slowpoke_galar/images/sprite_default.png,pokemon/slowpoke_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10164/
10165,slowbro-galar,slowbro_galar,generation-i,172,16,705,"poison, psychic","quick-draw, own-tempo, regenerator","hp: 95, attack: 100, defense: 95, special-attack: 100, special-defense: 70, speed: 30",pokemon/slowbro_galar/images/sprite_default.png,pokemon/slowbro_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10165/
10166,farfetchd-galar,farfetchd_galar,generation-i,132,8,420,fighting,"steadfast, scrappy","hp: 52, attack: 95, defense: 55, special-attack: 58, special-defense: 62, speed: 55",pokemon/farfetchd_galar/images/sprite_default.png,pokemon/farfetchd_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10166/
10167,weezing-galar,weezing_galar,generation-i,172,30,160,"poison, fairy","levitate, neutralizing-gas, misty-surge","hp: 65, attack: 90, defense: 120, special-attack: 85, special-defense: 70, speed: 60",pokemon/weezing_galar/images/sprite_default.png,pokemon/weezing_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10167/
10168,mr-mime-galar,mr_mime_galar,generation-i,161,14,568,"ice, psychic","vital-spirit, screen-cleaner, ice-body","hp: 50, attack: 65, defense: 65, special-attack: 90, special-defense: 90, speed: 100",pokemon/mr_mime_galar/images/sprite_default.png,pokemon/mr_mime_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10168/
10169,articuno-galar,articuno_galar,generation-i,290,17,509,"psychic, flying",competitive,"hp: 90, attack: 85, defense: 85, special-attack: 125, special-defense: 100, speed: 95",pokemon/articuno_galar/images/sprite_default.png,pokemon/articuno_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10169/
10170,zapdos-galar,zapdos_galar,generation-i,290,16,582,"fighting, flying",defiant,"hp: 90, attack: 125, defense: 90, special-attack: 85, special-defense: 90, speed: 100",pokemon/zapdos_galar/images/sprite_default.png,pokemon/zapdos_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10170/
10171,moltres-galar,moltres_galar,generation-i,290,20,660,"dark, flying",berserk,"hp: 90, attack: 85, defense: 90, special-attack: 100, special-defense: 125, speed: 90",pokemon/moltres_galar/images/sprite_default.png,pokemon/moltres_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10171/
10195,venusaur-gmax,venusaur_gmax,generation-i,236,240,10000,"grass, poison","overgrow, chlorophyll","hp: 80, attack: 82, defense: 83, special-attack: 100, special-defense: 100, speed: 80",pokemon/venusaur_gmax/images/sprite_default.png,pokemon/venusaur_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10195/
10196,charizard-gmax,charizard_gmax,generation-i,240,280,10000,"fire, flying","blaze, solar-power","hp: 78, attack: 84, defense: 78, special-attack: 109, special-defense: 85, speed: 100",pokemon/charizard_gmax/images/sprite_default.png,pokemon/charizard_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10196/
10197,blastoise-gmax,blastoise_gmax,generation-i,239,250,10000,water,"torrent, rain-dish","hp: 79, attack: 83, defense: 100, special-attack: 85, special-defense: 105, speed: 78",pokemon/blastoise_gmax/images/sprite_default.png,pokemon/blastoise_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10197/
10198,butterfree-gmax,butterfree_gmax,generation-i,178,170,10000,"bug, flying","compound-eyes, tinted-lens","hp: 60, attack: 45, defense: 50, special-attack: 90, special-defense: 80, speed: 70",pokemon/butterfree_gmax/images/sprite_default.png,pokemon/butterfree_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10198/
10199,pikachu-gmax,pikachu_gmax,generation-i,112,210,10000,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_gmax/images/sprite_default.png,pokemon/pikachu_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10199/
10200,meowth-gmax,meowth_gmax,generation-i,58,330,10000,normal,"pickup, technician, unnerve","hp: 40, attack: 45, defense: 35, special-attack: 40, special-defense: 40, speed: 90",pokemon/meowth_gmax/images/sprite_default.png,pokemon/meowth_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10200/
10201,machamp-gmax,machamp_gmax,generation-i,227,250,10000,fighting,"guts, no-guard, steadfast","hp: 90, attack: 130, defense: 80, special-attack: 65, special-defense: 85, speed: 55",pokemon/machamp_gmax/images/sprite_default.png,pokemon/machamp_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10201/
10202,gengar-gmax,gengar_gmax,generation-i,225,200,10000,"ghost, poison",cursed-body,"hp: 60, attack: 65, defense: 60, special-attack: 130, special-defense: 75, speed: 110",pokemon/gengar_gmax/images/sprite_default.png,pokemon/gengar_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10202/
10203,kingler-gmax,kingler_gmax,generation-i,166,190,10000,water,"hyper-cutter, shell-armor, sheer-force","hp: 55, attack: 130, defense: 115, special-attack: 50, special-defense: 50, speed: 75",pokemon/kingler_gmax/images/sprite_default.png,pokemon/kingler_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10203/
10204,lapras-gmax,lapras_gmax,generation-i,187,240,10000,"water, ice","water-absorb, shell-armor, hydration","hp: 130, attack: 85, defense: 80, special-attack: 85, special-defense: 95, speed: 60",pokemon/lapras_gmax/images/sprite_default.png,pokemon/lapras_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10204/
10205,eevee-gmax,eevee_gmax,generation-i,65,180,10000,normal,"run-away, adaptability, anticipation","hp: 55, attack: 55, defense: 50, special-attack: 45, special-defense: 65, speed: 55",pokemon/eevee_gmax/images/sprite_default.png,pokemon/eevee_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10205/
10206,snorlax-gmax,snorlax_gmax,generation-i,189,350,10000,normal,"immunity, thick-fat, gluttony","hp: 160, attack: 110, defense: 65, special-attack: 65, special-defense: 110, speed: 30",pokemon/snorlax_gmax/images/sprite_default.png,pokemon/snorlax_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10206/
10229,growlithe-hisui,growlithe_hisui,generation-i,70,8,227,"fire, rock","intimidate, flash-fire, rock-head","hp: 60, attack: 75, defense: 45, special-attack: 65, special-defense: 50, speed: 55",pokemon/growlithe_hisui/images/sprite_default.png,pokemon/growlithe_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10229/
10230,arcanine-hisui,arcanine_hisui,generation-i,194,20,1680,"fire, rock","intimidate, flash-fire, rock-head","hp: 95, attack: 115, defense: 80, special-attack: 95, special-defense: 80, speed: 90",pokemon/arcanine_hisui/images/sprite_default.png,pokemon/arcanine_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10230/
10231,voltorb-hisui,voltorb_hisui,generation-i,66,5,130,"electric, grass","soundproof, static, aftermath","hp: 40, attack: 30, defense: 50, special-attack: 55, special-defense: 55, speed: 100",pokemon/voltorb_hisui/images/sprite_default.png,pokemon/voltorb_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10231/
10232,electrode-hisui,electrode_hisui,generation-i,172,12,710,"electric, grass","soundproof, static, aftermath","hp: 60, attack: 50, defense: 70, special-attack: 80, special-defense: 80, speed: 150",pokemon/electrode_hisui/images/sprite_default.png,pokemon/electrode_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10232/
10250,tauros-paldea-combat-breed,tauros_paldea_combat_breed,generation-i,172,14,1150,fighting,"intimidate, anger-point, cud-chew","hp: 75, attack: 110, defense: 105, special-attack: 30, special-defense: 70, speed: 100",pokemon/tauros_paldea_combat_breed/images/sprite_default.png,pokemon/tauros_paldea_combat_breed/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10250/
10251,tauros-paldea-blaze-breed,tauros_paldea_blaze_breed,generation-i,172,14,850,"fighting, fire","intimidate, anger-point, cud-chew","hp: 75, attack: 110, defense: 105, special-attack: 30, special-defense: 70, speed: 100",pokemon/tauros_paldea_blaze_breed/images/sprite_default.png,pokemon/tauros_paldea_blaze_breed/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10251/
10252,tauros-paldea-aqua-breed,tauros_paldea_aqua_breed,generation-i,172,14,1100,"fighting, water","intimidate, anger-point, cud-chew","hp: 75, attack: 110, defense: 105, special-attack: 30, special-defense: 70, speed: 100",pokemon/tauros_paldea_aqua_breed/images/sprite_default.png,pokemon/tauros_paldea_aqua_breed/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10252/
10278,clefable-mega,clefable_mega,generation-i,None,17,423,"fairy, flying",,"hp: 95, attack: 80, defense: 93, special-attack: 135, special-defense: 110, speed: 70",,,https://pokeapi.co/api/v2/pokemon/10278/
10279,victreebel-mega,victreebel_mega,generation-i,None,45,1255,"grass, poison",,"hp: 80, attack: 125, defense: 85, special-attack: 135, special-defense: 95, speed: 70",,,https://pokeapi.co/api/v2/pokemon/10279/
10280,starmie-mega,starmie_mega,generation-i,None,23,800,"water, psychic",,"hp: 60, attack: 140, defense: 105, special-attack: 130, special-defense: 105, speed: 120",,,https://pokeapi.co/api/v2/pokemon/10280/
10281,dragonite-mega,dragonite_mega,generation-i,None,55,2900,"dragon, flying",,"hp: 91, attack: 124, defense: 115, special-attack: 145, special-defense: 125, speed: 100",,,https://pokeapi.co/api/v2/pokemon/10281/
