id,title,year,is_legacy,image,sourceUrl
4589,Pulsefire Core Icon,2020,False,images/summoner_icons/pulsefire_core_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4589.jpg
4590,Pulsefire 2020 Event Prestige Points Icon,2020,False,images/summoner_icons/pulsefire_2020_event_prestige_points_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4590.jpg
4591,Pulsefire Pantheon Chroma Icon,2020,False,images/summoner_icons/pulsefire_pantheon_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4591.jpg
4592,Pulsefire Fiora Chroma Icon,2020,False,images/summoner_icons/pulsefire_fiora_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4592.jpg
4593,Pulsefire Ekko Chroma Icon,2020,False,images/summoner_icons/pulsefire_ekko_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4593.jpg
4594,Pulsefire Caitlyn Chroma Icon,2020,False,images/summoner_icons/pulsefire_caitlyn_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4594.jpg
4595,Pulsefire Riven Chroma Icon,2020,False,images/summoner_icons/pulsefire_riven_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4595.jpg
4596,Pulsefire Twisted Fate Chroma Icon,2020,False,images/summoner_icons/pulsefire_twisted_fate_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4596.jpg
4597,Pulsefire Shen Chroma Icon,2020,False,images/summoner_icons/pulsefire_shen_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4597.jpg
4598,Little Legend Tidepool Paddlemar Icon,2020,False,images/summoner_icons/little_legend_tidepool_paddlemar_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4598.jpg
4599,Little Legend Pop Queen Ossia Icon,2020,False,images/summoner_icons/little_legend_pop_queen_ossia_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4599.jpg
4600,Little Legend Toxic Molediver Icon,2020,False,images/summoner_icons/little_legend_toxic_molediver_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4600.jpg
4601,Little Legend Eclipse Fuwa Icon,2020,False,images/summoner_icons/little_legend_eclipse_fuwa_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4601.jpg
4602,Little Legend Beatmaker Melisma Icon,2020,False,images/summoner_icons/little_legend_beatmaker_melisma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4602.jpg
4603,Little Legend Lemondrop Dango Icon,2020,False,images/summoner_icons/little_legend_lemondrop_dango_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4603.jpg
4604,Little Legend Willowbark Furyhorn Icon,2020,False,images/summoner_icons/little_legend_willowbark_furyhorn_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4604.jpg
4605,Little Legend Untamed Hushtail Icon,2020,False,images/summoner_icons/little_legend_untamed_hushtail_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4605.jpg
4606,Grey Warwick Rose Quartz Chroma Icon,2020,False,images/summoner_icons/grey_warwick_rose_quartz_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4606.jpg
4607,Medieval Twitch Amethyst Chroma Icon,2020,False,images/summoner_icons/medieval_twitch_amethyst_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4607.jpg
4608,Astronaut Gnar Icon,2020,False,images/summoner_icons/astronaut_gnar_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4608.jpg
4609,Astronaut Poppy Icon,2020,False,images/summoner_icons/astronaut_poppy_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4609.jpg
4610,Astronaut Bard Icon,2020,False,images/summoner_icons/astronaut_bard_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4610.jpg
4611,Astronaut Gnar Chroma Icon,2020,False,images/summoner_icons/astronaut_gnar_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4611.jpg
4612,Astronaut Poppy Chroma Icon,2020,False,images/summoner_icons/astronaut_poppy_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4612.jpg
4613,Astronaut Bard Chroma Icon,2020,False,images/summoner_icons/astronaut_bard_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4613.jpg
4614,Astronaut Teemo Chroma Icon,2020,False,images/summoner_icons/astronaut_teemo_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4614.jpg
4615,Astronautilus Chroma Icon,2020,False,images/summoner_icons/astronautilus_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4615.jpg
4616,High Noon Senna Icon,2020,False,images/summoner_icons/high_noon_senna_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4616.jpg
4617,High Noon Irelia Icon,2020,False,images/summoner_icons/high_noon_irelia_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4617.jpg
4618,2020 High Noon Icon,2020,False,images/summoner_icons/2020_high_noon_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4618.jpg
4619,Nurse Akali Charity Icon,2020,False,images/summoner_icons/nurse_akali_charity_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4619.jpg
4620,"Kennen, M.D. Charity Icon",2020,False,images/summoner_icons/kennen_m_d_charity_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4620.jpg
4621,Surgeon Shen Charity Icon,2020,False,images/summoner_icons/surgeon_shen_charity_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4621.jpg
4622,Little Legend Lightcharger Icon,2020,False,images/summoner_icons/little_legend_lightcharger_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4622.jpg
4623,Little Legend Nixie Icon,2020,False,images/summoner_icons/little_legend_nixie_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4623.jpg
4624,Little Legend Bellswayer Icon,2020,False,images/summoner_icons/little_legend_bellswayer_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4624.jpg
4625,Conqueror Nautilus Icon,2020,False,images/summoner_icons/conqueror_nautilus_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4625.jpg
4626,Arcanist Zoe Prestige Edition Icon,2020,False,images/summoner_icons/arcanist_zoe_prestige_edition_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4626.jpg
4627,Mega Donor Icon,2020,False,images/summoner_icons/mega_donor_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4627.jpg
4628,Donor Icon,2020,False,images/summoner_icons/donor_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4628.jpg
4629,Spirit Blossom 2020 Icon,2020,False,images/summoner_icons/spirit_blossom_2020_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4629.jpg
4630,Spirit Blossom 2020 Event Icon,2020,False,images/summoner_icons/spirit_blossom_2020_event_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4630.jpg
4631,Spirit Blossom 2020 Event Prestige Points Icon,2020,False,images/summoner_icons/spirit_blossom_2020_event_prestige_points_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4631.jpg
4632,Spirit Blossom Thresh Icon,2020,False,images/summoner_icons/spirit_blossom_thresh_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4632.jpg
4633,Spirit Blossom Vayne Icon,2020,False,images/summoner_icons/spirit_blossom_vayne_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4633.jpg
4634,Spirit Blossom Yasuo Icon,2020,False,images/summoner_icons/spirit_blossom_yasuo_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4634.jpg
4635,Spirit Blossom Teemo Icon,2020,False,images/summoner_icons/spirit_blossom_teemo_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4635.jpg
4636,Spirit Blossom Teemo Prestige Edition Icon,2020,False,images/summoner_icons/spirit_blossom_teemo_prestige_edition_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4636.jpg
4637,Spirit Blossom Lillia Icon,2020,False,images/summoner_icons/spirit_blossom_lillia_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4637.jpg
4638,Spirit Blossom Thresh Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_thresh_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4638.jpg
4639,Spirit Blossom Vayne Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_vayne_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4639.jpg
4640,Spirit Blossom Yasuo Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_yasuo_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4640.jpg
4641,Spirit Blossom Lillia Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_lillia_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4641.jpg
4642,Spirit Blossom Riven Icon,2020,False,images/summoner_icons/spirit_blossom_riven_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4642.jpg
4643,Spirit Blossom Cassiopeia Icon,2020,False,images/summoner_icons/spirit_blossom_cassiopeia_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4643.jpg
4644,Spirit Blossom Ahri Icon,2020,False,images/summoner_icons/spirit_blossom_ahri_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4644.jpg
4645,Spirit Blossom Kindred Icon,2020,False,images/summoner_icons/spirit_blossom_kindred_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4645.jpg
4646,Spirit Blossom Yone Icon,2020,False,images/summoner_icons/spirit_blossom_yone_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4646.jpg
4647,Spirit Blossom Riven Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_riven_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4647.jpg
4648,Spirit Blossom Cassiopeia Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_cassiopeia_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4648.jpg
4649,Spirit Blossom Ahri Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_ahri_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4649.jpg
4650,Spirit Blossom Kindred Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_kindred_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4650.jpg
4651,Spirit Blossom Yone Chroma Icon,2020,False,images/summoner_icons/spirit_blossom_yone_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4651.jpg
4652,Season 2020 - Split 3 Icon,2020,False,images/summoner_icons/season_2020_split_3_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4652.jpg
4653,Spirit Bonds Lillia Icon,2020,False,images/summoner_icons/spirit_bonds_lillia_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4653.jpg
4654,Spirit Bonds Thresh Icon,2020,False,images/summoner_icons/spirit_bonds_thresh_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4654.jpg
4655,Spirit Bonds Ahri Icon,2020,False,images/summoner_icons/spirit_bonds_ahri_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4655.jpg
4656,Spirit Bonds Yasuo Icon,2020,False,images/summoner_icons/spirit_bonds_yasuo_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4656.jpg
4657,Spirit Bonds Teemo Icon,2020,False,images/summoner_icons/spirit_bonds_teemo_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4657.jpg
4658,Spirit Bonds Riven Icon,2020,False,images/summoner_icons/spirit_bonds_riven_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4658.jpg
4659,Spirit Bonds Cassiopeia Icon,2020,False,images/summoner_icons/spirit_bonds_cassiopeia_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4659.jpg
4660,Spirit Bonds Vayne Icon,2020,False,images/summoner_icons/spirit_bonds_vayne_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4660.jpg
4661,Spirit Bonds Kindred Icon,2020,False,images/summoner_icons/spirit_bonds_kindred_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4661.jpg
4663,Spirit Bonds Yone Icon,2020,False,images/summoner_icons/spirit_bonds_yone_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4663.jpg
4664,LCS Solo Q Icon,2020,False,images/summoner_icons/lcs_solo_q_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4664.jpg
4665,BRG Icon,2020,False,images/summoner_icons/brg_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4665.jpg
4666,PsyOps Icon,2020,False,images/summoner_icons/psyops_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4666.jpg
4667,PsyOps Event Pass Missions Icon,2020,False,images/summoner_icons/psyops_event_pass_missions_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4667.jpg
4668,PsyOps Icon,2020,False,images/summoner_icons/psyops_icon_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4668.jpg
4669,PsyOps Prestige Point Icon,2020,False,images/summoner_icons/psyops_prestige_point_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4669.jpg
4670,PsyOps Master Yi Icon,2020,False,images/summoner_icons/psyops_master_yi_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4670.jpg
4671,PsyOps Vi Icon,2020,False,images/summoner_icons/psyops_vi_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4671.jpg
4672,PsyOps Shen Icon,2020,False,images/summoner_icons/psyops_shen_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4672.jpg
4673,PsyOps Sona Icon,2020,False,images/summoner_icons/psyops_sona_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4673.jpg
4674,PsyOps Ezreal Icon,2020,False,images/summoner_icons/psyops_ezreal_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4674.jpg
4675,PsyOps Master Yi Chroma Icon,2020,False,images/summoner_icons/psyops_master_yi_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4675.jpg
4676,PsyOps Vi Chroma Icon,2020,False,images/summoner_icons/psyops_vi_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4676.jpg
4677,PsyOps Shen Chroma Icon,2020,False,images/summoner_icons/psyops_shen_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4677.jpg
4678,PsyOps Sona Chroma Icon,2020,False,images/summoner_icons/psyops_sona_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4678.jpg
4679,PsyOps Ezreal Prestige Edition Icon,2020,False,images/summoner_icons/psyops_ezreal_prestige_edition_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4679.jpg
4680,God Staff Jax Merch Icon,2020,False,images/summoner_icons/god_staff_jax_merch_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4680.jpg
4681,PsyOps Samira Icon,2020,False,images/summoner_icons/psyops_samira_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4681.jpg
4682,PsyOps Kayle Icon,2020,False,images/summoner_icons/psyops_kayle_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4682.jpg
4683,PsyOps Pyke Chroma Icon,2020,False,images/summoner_icons/psyops_pyke_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4683.jpg
4684,PsyOps Viktor Chroma Icon,2020,False,images/summoner_icons/psyops_viktor_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4684.jpg
4685,PsyOps Zed Chroma Icon,2020,False,images/summoner_icons/psyops_zed_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4685.jpg
4686,PsyOps Samira Chroma Icon,2020,False,images/summoner_icons/psyops_samira_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4686.jpg
4687,PsyOps Kayle Chroma Icon,2020,False,images/summoner_icons/psyops_kayle_chroma_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4687.jpg
4688,Championship LeBlanc Icon,2020,False,images/summoner_icons/championship_leblanc_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4688.jpg
4689,Irelia &  Talon Duo Merch Icon,2020,False,images/summoner_icons/irelia_talon_duo_merch_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4689.jpg
4690,Full Moon Poro Icon,2020,False,images/summoner_icons/full_moon_poro_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4690.jpg
4691,Dancing in the Moonlight Poro Icon,2020,False,images/summoner_icons/dancing_in_the_moonlight_poro_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4691.jpg
4692,Team Liquid Icon,2020,False,images/summoner_icons/team_liquid_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4692.jpg
4693,TSM Icon,2020,False,images/summoner_icons/tsm_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4693.jpg
4694,EVOS Esports Icon,2020,False,images/summoner_icons/evos_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4694.jpg
4695,FlyQuest Icon,2020,False,images/summoner_icons/flyquest_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4695.jpg
4696,GAM Esports Icon,2020,False,images/summoner_icons/gam_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4696.jpg
4697,Team Flash Icon,2020,False,images/summoner_icons/team_flash_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4697.jpg
4698,G2 Esports Icon,2020,False,images/summoner_icons/g2_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4698.jpg
4699,Fnatic Icon,2020,False,images/summoner_icons/fnatic_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4699.jpg
4700,MAD Lions Icon,2020,False,images/summoner_icons/mad_lions_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4700.jpg
4701,Rogue Icon,2020,False,images/summoner_icons/rogue_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4701.jpg
4704,T1 Icon,2020,False,images/summoner_icons/t1_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4704.jpg
4705,Gen.G Icon,2020,False,images/summoner_icons/gen_g_icon_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4705.jpg
4706,DRX Icon,2020,False,images/summoner_icons/drx_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4706.jpg
4707,DAMWON Gaming Icon,2020,False,images/summoner_icons/damwon_gaming_icon_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4707.jpg
4708,kt Rolster Icon,2020,False,images/summoner_icons/kt_rolster_icon_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4708.jpg
4709,Afreeca Freecs Icon,2020,False,images/summoner_icons/afreeca_freecs_icon_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4709.jpg
4710,JD Gaming Icon,2020,False,images/summoner_icons/jd_gaming_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4710.jpg
4711,Top Esports Icon,2020,False,images/summoner_icons/top_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4711.jpg
4712,Suning Icon,2020,False,images/summoner_icons/suning_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4712.jpg
4713,LGD Gaming Icon,2020,False,images/summoner_icons/lgd_gaming_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4713.jpg
4717,5 Ronin Icon,2020,False,images/summoner_icons/5_ronin_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4717.jpg
4718,Papara SuperMassive Icon,2020,False,images/summoner_icons/papara_supermassive_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4718.jpg
4720,Unicorns Of Love Icon,2020,False,images/summoner_icons/unicorns_of_love_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4720.jpg
4721,Gambit Esports Icon,2020,False,images/summoner_icons/gambit_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4721.jpg
4723,Rainbow7 Icon,2020,False,images/summoner_icons/rainbow7_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4723.jpg
4725,paiN Gaming Icon,2020,False,images/summoner_icons/pain_gaming_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4725.jpg
4726,INTZ Icon,2020,False,images/summoner_icons/intz_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4726.jpg
4730,Legacy Esports Icon,2020,False,images/summoner_icons/legacy_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4730.jpg
4732,V3 Esports Icon,2020,False,images/summoner_icons/v3_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4732.jpg
4733,Sengoku Gaming Icon,2020,False,images/summoner_icons/sengoku_gaming_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4733.jpg
4735,DetonatioN FocusMe Icon,2020,False,images/summoner_icons/detonation_focusme_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4735.jpg
4736,Machi Esports Icon,2020,False,images/summoner_icons/machi_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4736.jpg
4737,PSG Talon Esports Icon,2020,False,images/summoner_icons/psg_talon_esports_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4737.jpg
4741,Worlds 2020 Icon,2020,False,images/summoner_icons/worlds_2020_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4741.jpg
4742,PsyOps Pyke Icon,2020,False,images/summoner_icons/psyops_pyke_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4742.jpg
4743,PsyOps Viktor Icon,2020,False,images/summoner_icons/psyops_viktor_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4743.jpg
4744,PsyOps Zed Icon,2020,False,images/summoner_icons/psyops_zed_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/4744.jpg
