champion,champion_id,skin_id,name,is_base,rarity,cost,availability,release,splash,tile,load_screen,sourceSplash,sourceTile,sourceLoad,voiceActor,set
Kog'Maw,96,96009,Pug'Maw,False,kNoRarity,975,Available,2017-03-29,champions/KogMaw/images/skins/pug_maw_splash.jpg,champions/KogMaw/images/skins/pug_maw_tile.jpg,champions/KogMaw/images/skins/pug_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin09/images/kogmaw_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin09/images/kogmaw_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin09/kogmawloadscreen_9.jpg,Patrick Seitz,Toy Box
Kog'Maw,96,96010,Hextech Kog'Maw,False,kMythic,Special,Rare,2017-12-07,champions/KogMaw/images/skins/hextech_kog_maw_splash.jpg,champions/KogMaw/images/skins/hextech_kog_maw_tile.jpg,champions/KogMaw/images/skins/hextech_kog_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin10/images/kogmaw_splash_centered_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin10/images/kogmaw_splash_tile_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin10/kogmawloadscreen_10.jpg,Patrick Seitz,Hextech
Kog'Maw,96,96019,Arcanist Kog'Maw,False,kEpic,1350,Available,2020-07-09,champions/KogMaw/images/skins/arcanist_kog_maw_splash.jpg,champions/KogMaw/images/skins/arcanist_kog_maw_tile.jpg,champions/KogMaw/images/skins/arcanist_kog_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin19/images/kogmaw_splash_centered_19.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin19/images/kogmaw_splash_tile_19.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin19/kogmawloadscreen_19.jpg,Patrick Seitz,Arcanists
Kog'Maw,96,96028,Bee'Maw,False,kEpic,1350,Available,2021-03-04,champions/KogMaw/images/skins/bee_maw_splash.jpg,champions/KogMaw/images/skins/bee_maw_tile.jpg,champions/KogMaw/images/skins/bee_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin28/images/kogmaw_splash_centered_28.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin28/images/kogmaw_splash_tile_28.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin28/kogmawloadscreen_28.jpg,Patrick Seitz,Bees!
Kog'Maw,96,96037,Zap'Maw,False,kEpic,1350,Available,2022-08-11,champions/KogMaw/images/skins/zap_maw_splash.jpg,champions/KogMaw/images/skins/zap_maw_tile.jpg,champions/KogMaw/images/skins/zap_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin37/images/kogmaw_splash_centered_37.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin37/images/kogmaw_splash_tile_37.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin37/kogmawloadscreen_37.jpg,Patrick Seitz,Monster Tamers
Kog'Maw,96,96046,Shan Hai Scrolls Kog'Maw,False,kEpic,1350,Available,2023-06-14,champions/KogMaw/images/skins/shan_hai_scrolls_kog_maw_splash.jpg,champions/KogMaw/images/skins/shan_hai_scrolls_kog_maw_tile.jpg,champions/KogMaw/images/skins/shan_hai_scrolls_kog_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin46/images/kogmaw_splash_centered_46.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin46/images/kogmaw_splash_tile_46.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin46/kogmawloadscreen_46.jpg,Patrick Seitz,Shan Hai Scrolls
Kog'Maw,96,96055,Victorious Kog'Maw,False,kNoRarity,Special,Limited,2024-05-17,champions/KogMaw/images/skins/victorious_kog_maw_splash.jpg,champions/KogMaw/images/skins/victorious_kog_maw_tile.jpg,champions/KogMaw/images/skins/victorious_kog_maw_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin55/images/kogmaw_splash_centered_55.skins_kogmaw_skin55.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin55/images/kogmaw_splash_tile_55.skins_kogmaw_skin55.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kogmaw/skins/skin55/kogmawloadscreen_55.skins_kogmaw_skin55.jpg,Patrick Seitz,Victorious
Brand,63,63000,Brand,True,kNoRarity,880,Available,2011-04-12,champions/Brand/images/skins/brand_splash.jpg,champions/Brand/images/skins/brand_tile.jpg,champions/Brand/images/skins/brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/base/images/brand_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/base/images/brand_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/base/brandloadscreen.jpg,,
Brand,63,63001,Apocalyptic Brand,False,kNoRarity,750,Available,2011-04-12,champions/Brand/images/skins/apocalyptic_brand_splash.jpg,champions/Brand/images/skins/apocalyptic_brand_tile.jpg,champions/Brand/images/skins/apocalyptic_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin01/images/brand_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin01/images/brand_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin01/brandloadscreen_1.jpg,,Road Warrior
Brand,63,63002,Vandal Brand,False,kNoRarity,520,Legacy,2011-04-12,champions/Brand/images/skins/vandal_brand_splash.jpg,champions/Brand/images/skins/vandal_brand_tile.jpg,champions/Brand/images/skins/vandal_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin02/images/brand_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin02/images/brand_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin02/brandloadscreen_2.jpg,,Vandal
Brand,63,63003,Cryocore Brand,False,kNoRarity,975,Available,2011-10-05,champions/Brand/images/skins/cryocore_brand_splash.jpg,champions/Brand/images/skins/cryocore_brand_tile.jpg,champions/Brand/images/skins/cryocore_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin03/images/brand_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin03/images/brand_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin03/brandloadscreen_3.jpg,,Silver Age
Brand,63,63004,Zombie Brand,False,kLegendary,1820,Legacy,2012-10-26,champions/Brand/images/skins/zombie_brand_splash.jpg,champions/Brand/images/skins/zombie_brand_tile.jpg,champions/Brand/images/skins/zombie_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin04/images/brand_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin04/images/brand_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin04/brandloadscreen_4.jpg,,Zombies VS Slayers
Brand,63,63005,Spirit Fire Brand,False,kEpic,1350,Available,2015-10-21,champions/Brand/images/skins/spirit_fire_brand_splash.jpg,champions/Brand/images/skins/spirit_fire_brand_tile.jpg,champions/Brand/images/skins/spirit_fire_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin05/images/brand_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin05/images/brand_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin05/brandloadscreen_5.jpg,,Worldbreaker
Brand,63,63006,Battle Boss Brand,False,kEpic,1350,Available,2017-08-08,champions/Brand/images/skins/battle_boss_brand_splash.jpg,champions/Brand/images/skins/battle_boss_brand_tile.jpg,champions/Brand/images/skins/battle_boss_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin06/images/brand_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin06/images/brand_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin06/brandloadscreen_6.jpg,,Arcade: Battle Bosses
Brand,63,63007,Arclight Brand,False,kEpic,1350,Available,2019-03-07,champions/Brand/images/skins/arclight_brand_splash.jpg,champions/Brand/images/skins/arclight_brand_tile.jpg,champions/Brand/images/skins/arclight_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin07/images/brand_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin07/images/brand_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin07/brandloadscreen_7.jpg,,Arclight
Brand,63,63008,Eternal Dragon Brand,False,kEpic,1350,Available,2020-10-01,champions/Brand/images/skins/eternal_dragon_brand_splash.jpg,champions/Brand/images/skins/eternal_dragon_brand_tile.jpg,champions/Brand/images/skins/eternal_dragon_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin08/images/brand_splash_centered_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin08/images/brand_splash_tile_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin08/brandloadscreen_8.jpg,,Dragonmancers
Brand,63,63021,Debonair Brand,False,kEpic,1350,Available,2021-12-09,champions/Brand/images/skins/debonair_brand_splash.jpg,champions/Brand/images/skins/debonair_brand_tile.jpg,champions/Brand/images/skins/debonair_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin21/images/brand_splash_centered_21.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin21/images/brand_splash_tile_21.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin21/brandloadscreen_21.jpg,,Debonair
Brand,63,63022,Prestige Debonair Brand,False,kMythic,Special,Rare,2021-12-09,champions/Brand/images/skins/prestige_debonair_brand_splash.jpg,champions/Brand/images/skins/prestige_debonair_brand_tile.jpg,champions/Brand/images/skins/prestige_debonair_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin22/images/brand_splash_centered_22.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin22/images/brand_splash_tile_22.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin22/brandloadscreen_22.jpg,,Debonair
Brand,63,63033,Street Demons Brand,False,kEpic,1350,Available,2023-09-13,champions/Brand/images/skins/street_demons_brand_splash.jpg,champions/Brand/images/skins/street_demons_brand_tile.jpg,champions/Brand/images/skins/street_demons_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin33/images/brand_splash_centered_33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin33/images/brand_splash_tile_33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin33/brandloadscreen_33.jpg,,Street Demons
Brand,63,63042,Empyrean Brand,False,kEpic,1350,Available,2024-05-01,champions/Brand/images/skins/empyrean_brand_splash.jpg,champions/Brand/images/skins/empyrean_brand_tile.jpg,champions/Brand/images/skins/empyrean_brand_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin42/images/brand_splash_centered_42.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin42/images/brand_splash_tile_42.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/brand/skins/skin42/brandloadscreen_42.jpg,,Empyrean
Sejuani,113,113000,Sejuani,True,kNoRarity,880,Available,2012-01-17,champions/Sejuani/images/skins/sejuani_splash.jpg,champions/Sejuani/images/skins/sejuani_tile.jpg,champions/Sejuani/images/skins/sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/base/images/sejuani_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/base/images/sejuani_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/base/sejuaniloadscreen.jpg,Nicki Burke,
Sejuani,113,113001,Sabretusk Sejuani,False,kNoRarity,975,Legacy,2012-01-17,champions/Sejuani/images/skins/sabretusk_sejuani_splash.jpg,champions/Sejuani/images/skins/sabretusk_sejuani_tile.jpg,champions/Sejuani/images/skins/sabretusk_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin01/images/sejuani_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin01/images/sejuani_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin01/sejuaniloadscreen_1.jpg,Nicki Burke,Prehistoric Hunters
Sejuani,113,113002,Darkrider Sejuani,False,kNoRarity,975,Available,2012-01-17,champions/Sejuani/images/skins/darkrider_sejuani_splash.jpg,champions/Sejuani/images/skins/darkrider_sejuani_tile.jpg,champions/Sejuani/images/skins/darkrider_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin02/images/sejuani_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin02/images/sejuani_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin02/sejuaniloadscreen_2.jpg,Nicki Burke,Death Sworn
Sejuani,113,113003,Traditional Sejuani,False,kNoRarity,975,Legacy,2013-04-30,champions/Sejuani/images/skins/traditional_sejuani_splash.jpg,champions/Sejuani/images/skins/traditional_sejuani_tile.jpg,champions/Sejuani/images/skins/traditional_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin03/images/sejuani_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin03/images/sejuani_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin03/sejuaniloadscreen_3.jpg,,Traditional
Sejuani,113,113004,Bear Cavalry Sejuani,False,kEpic,1350,Available,2013-07-31,champions/Sejuani/images/skins/bear_cavalry_sejuani_splash.jpg,champions/Sejuani/images/skins/bear_cavalry_sejuani_tile.jpg,champions/Sejuani/images/skins/bear_cavalry_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin04/images/sejuani_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin04/images/sejuani_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin04/sejuaniloadscreen_4.jpg,Nicki Burke,Wonders of the World
Sejuani,113,113005,Poro Rider Sejuani,False,kNoRarity,975,Legacy,2014-12-15,champions/Sejuani/images/skins/poro_rider_sejuani_splash.jpg,champions/Sejuani/images/skins/poro_rider_sejuani_tile.jpg,champions/Sejuani/images/skins/poro_rider_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin05/images/sejuani_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin05/images/sejuani_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin05/sejuaniloadscreen_5.jpg,Nicki Burke,Winter Wonder
Sejuani,113,113006,Beast Hunter Sejuani,False,kNoRarity,750,Available,2016-02-04,champions/Sejuani/images/skins/beast_hunter_sejuani_splash.jpg,champions/Sejuani/images/skins/beast_hunter_sejuani_tile.jpg,champions/Sejuani/images/skins/beast_hunter_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin06/images/sejuani_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin06/images/sejuani_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin06/sejuaniloadscreen_6.jpg,Nicki Burke,Prehistoric Hunters
Sejuani,113,113007,Sejuani Dawnchaser,False,kNoRarity,750,Available,2016-11-17,champions/Sejuani/images/skins/sejuani_dawnchaser_splash.jpg,champions/Sejuani/images/skins/sejuani_dawnchaser_tile.jpg,champions/Sejuani/images/skins/sejuani_dawnchaser_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin07/images/sejuani_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin07/images/sejuani_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin07/sejuaniloadscreen_7.jpg,Nicki Burke,Rift Quest
Sejuani,113,113008,Firecracker Sejuani,False,kEpic,1350,Legacy,2019-01-28,champions/Sejuani/images/skins/firecracker_sejuani_splash.jpg,champions/Sejuani/images/skins/firecracker_sejuani_tile.jpg,champions/Sejuani/images/skins/firecracker_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin08/images/sejuani_splash_centered_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin08/images/sejuani_splash_tile_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin08/sejuaniloadscreen_8.jpg,Nicki Burke,Lunar Revel: Firecracker
Sejuani,113,113015,Hextech Sejuani,False,kMythic,Special,Rare,2020-03-05,champions/Sejuani/images/skins/hextech_sejuani_splash.jpg,champions/Sejuani/images/skins/hextech_sejuani_tile.jpg,champions/Sejuani/images/skins/hextech_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin15/images/sejuani_splash_centered_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin15/images/sejuani_splash_tile_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin15/sejuaniloadscreen_15.jpg,Nicki Burke,Hextech
Sejuani,113,113016,PROJECT: Sejuani,False,kEpic,1350,Available,2021-05-27,champions/Sejuani/images/skins/project_sejuani_splash.jpg,champions/Sejuani/images/skins/project_sejuani_tile.jpg,champions/Sejuani/images/skins/project_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin16/images/sejuani_splash_centered_16.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin16/images/sejuani_splash_tile_16.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin16/sejuaniloadscreen_16.jpg,Nicki Burke,PROJECT
Sejuani,113,113026,Solar Eclipse Sejuani,False,kEpic,1350,Available,2022-04-28,champions/Sejuani/images/skins/solar_eclipse_sejuani_splash.jpg,champions/Sejuani/images/skins/solar_eclipse_sejuani_tile.jpg,champions/Sejuani/images/skins/solar_eclipse_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin26/images/sejuani_splash_centered_26.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin26/images/sejuani_splash_tile_26.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin26/sejuaniloadscreen_26.jpg,Nicki Burke,Eclipse
Sejuani,113,113036,Victorious Sejuani,False,kNoRarity,Special,Limited,2022-11-15,champions/Sejuani/images/skins/victorious_sejuani_splash.jpg,champions/Sejuani/images/skins/victorious_sejuani_tile.jpg,champions/Sejuani/images/skins/victorious_sejuani_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin36/images/sejuani_splash_centered_36.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin36/images/sejuani_splash_tile_36.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/sejuani/skins/skin36/sejuaniloadscreen_36.jpg,Nicki Burke,Victorious
Warwick,19,19000,Warwick,True,kNoRarity,260,Available,2009-02-21,champions/Warwick/images/skins/warwick_splash.jpg,champions/Warwick/images/skins/warwick_tile.jpg,champions/Warwick/images/skins/warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/base/images/warwick_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/base/images/warwick_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/base/warwickloadscreen.jpg,Dave B. Mitchell,
Warwick,19,19001,Grey Warwick,False,kNoRarity,Special,Rare,2010-07-08,champions/Warwick/images/skins/grey_warwick_splash.jpg,champions/Warwick/images/skins/grey_warwick_tile.jpg,champions/Warwick/images/skins/grey_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin01/images/warwick_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin01/images/warwick_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin01/warwickloadscreen_1.jpg,Dave B. Mitchell,Omen of the Dark
Warwick,19,19002,Urf the Manatee,False,kNoRarity,5000,Limited,2010-03-31,champions/Warwick/images/skins/urf_the_manatee_splash.jpg,champions/Warwick/images/skins/urf_the_manatee_tile.jpg,champions/Warwick/images/skins/urf_the_manatee_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin02/images/warwick_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin02/images/warwick_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin02/warwickloadscreen_2.jpg,Dave B. Mitchell,Urf the Manatee
Warwick,19,19003,Big Bad Warwick,False,kNoRarity,520,Legacy,2010-04-27,champions/Warwick/images/skins/big_bad_warwick_splash.jpg,champions/Warwick/images/skins/big_bad_warwick_tile.jpg,champions/Warwick/images/skins/big_bad_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin03/images/warwick_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin03/images/warwick_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin03/warwickloadscreen_3.jpg,Dave B. Mitchell,Storybook
Warwick,19,19004,Tundra Hunter Warwick,False,kNoRarity,520,Available,2010-08-15,champions/Warwick/images/skins/tundra_hunter_warwick_splash.jpg,champions/Warwick/images/skins/tundra_hunter_warwick_tile.jpg,champions/Warwick/images/skins/tundra_hunter_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin04/images/warwick_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin04/images/warwick_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin04/warwickloadscreen_4.jpg,Dave B. Mitchell,Freljord
Warwick,19,19005,Feral Warwick,False,kNoRarity,975,Legacy,2010-11-16,champions/Warwick/images/skins/feral_warwick_splash.jpg,champions/Warwick/images/skins/feral_warwick_tile.jpg,champions/Warwick/images/skins/feral_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin05/images/warwick_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin05/images/warwick_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin05/warwickloadscreen_5.jpg,Dave B. Mitchell,Silver Age
