champ,quote_text,audio_url,lang,type
Naafiri,The jaws of victory have many teeth!,champions/Naafiri/audio/the_jaws_of_victory_have_many_teeth.ogg,en_US,moving
Naafiri,The jaws of victory have many teeth!,champions/Naafiri/audio/the_jaws_of_victory_have_many_teeth_2.ogg,en_US,moving
Tryndamere,This'll be a slaughter.,champions/Tryndamere/audio/this_ll_be_a_slaughter.ogg,en_US,champion_select
Tryndamere,As you wish.,champions/Tryndamere/audio/as_you_wish.ogg,en_US,champion_select
Tryndamere,Into battle.,champions/Tryndamere/audio/into_battle.ogg,en_US,movement
Tryndamere,I am your worst nightmare!,champions/Tryndamere/audio/i_am_your_worst_nightmare.ogg,en_US,movement
Tryndamere,This'll be a slaughter.,champions/Tryndamere/audio/this_ll_be_a_slaughter_2.ogg,en_US,movement
Tryndamere,Follow my blade!,champions/Tryndamere/audio/follow_my_blade.ogg,en_US,movement
Tryndamere,As you wish.,champions/Tryndamere/audio/as_you_wish_2.ogg,en_US,movement
Tryndamere,You never stood a chance.,champions/Tryndamere/audio/you_never_stood_a_chance.ogg,en_US,taunt
Tryndamere,My right arm is a lot stronger than my left arm!,champions/Tryndamere/audio/my_right_arm_is_a_lot_stronger_than_my_left_arm.ogg,en_US,joke
Tryndamere,Tryndamere laughs confidently.,champions/Tryndamere/audio/tryndamere_laughs_confidently.ogg,en_US,laugh
Tryndamere,Tryndamere laughs confidently.,champions/Tryndamere/audio/tryndamere_laughs_confidently_2.ogg,en_US,laugh
Tryndamere,Tryndamere laughs confidently.,champions/Tryndamere/audio/tryndamere_laughs_confidently_3.ogg,en_US,laugh
Tryndamere,Tryndamere grunts.,champions/Tryndamere/audio/tryndamere_grunts.ogg,en_US,basic_attacking
Tryndamere,Tryndamere grunts.,champions/Tryndamere/audio/tryndamere_grunts_2.ogg,en_US,basic_attacking
Tryndamere,Tryndamere grunts.,champions/Tryndamere/audio/tryndamere_grunts_3.ogg,en_US,basic_attacking
Tryndamere,Tryndamere grunts.,champions/Tryndamere/audio/tryndamere_grunts_4.ogg,en_US,basic_attacking
Tryndamere,Follow my blade!,champions/Tryndamere/audio/follow_my_blade_2.ogg,en_US,attacking
Tryndamere,I am your worst nightmare!,champions/Tryndamere/audio/i_am_your_worst_nightmare_2.ogg,en_US,attacking
Tryndamere,This'll be a slaughter.,champions/Tryndamere/audio/this_ll_be_a_slaughter_3.ogg,en_US,attacking
Tryndamere,Into battle.,champions/Tryndamere/audio/into_battle_2.ogg,en_US,attacking
Swain,Fear the power you do not see.,champions/Swain/audio/fear_the_power_you_do_not_see.ogg,en_US,champion_select
Swain,Do not confuse cowardice for wisdom.,champions/Swain/audio/do_not_confuse_cowardice_for_wisdom.ogg,en_US,champion_select
Swain,A shortened version of Swain's theme plays.,champions/Swain/audio/a_shortened_version_of_swain_s_theme_plays.ogg,en_US,game_start
Swain,"You can sit on a throne, that doesn't make you a ruler. It only means you have an arse.",champions/Swain/audio/you_can_sit_on_a_throne_that_doesn_t_make_you_a_ruler_it_only_means_you_have_an_arse.ogg,en_US,first_move
Swain,I have seen this place... A vision... A battle.,champions/Swain/audio/i_have_seen_this_place_a_vision_a_battle.ogg,en_US,first_move
Swain,The outcome was decided when they brought an army; and I brought a demon.,champions/Swain/audio/the_outcome_was_decided_when_they_brought_an_army_and_i_brought_a_demon.ogg,en_US,first_move
Swain,"If they already call me a villain, what will they call me when I succeed?",champions/Swain/audio/if_they_already_call_me_a_villain_what_will_they_call_me_when_i_succeed.ogg,en_US,first_move
Swain,It is just as the spies described... A pity I had them executed.,champions/Swain/audio/it_is_just_as_the_spies_described_a_pity_i_had_them_executed.ogg,en_US,first_move
Swain,"I look out upon humanity, and see only a feast.",champions/Swain/audio/i_look_out_upon_humanity_and_see_only_a_feast.ogg,en_US,first_move
Swain,Dispatch these worms.,champions/Swain/audio/dispatch_these_worms.ogg,en_US,first_move
Swain,Men are too weak to rule (laughs) but I am no man.,champions/Swain/audio/men_are_too_weak_to_rule_laughs_but_i_am_no_man.ogg,en_US,first_move
Swain,I fought the dragons once... Now I have become one!,champions/Swain/audio/i_fought_the_dragons_once_now_i_have_become_one.ogg,en_US,first_move
Swain,To end the world with fire. To rule with flame.,champions/Swain/audio/to_end_the_world_with_fire_to_rule_with_flame.ogg,en_US,first_move
Swain,"At last, I may reveal myself to the dragonslayers .",champions/Swain/audio/at_last_i_may_reveal_myself_to_the_dragonslayers.ogg,en_US,first_move
Swain,Dead men tell tales that only I can hear.,champions/Swain/audio/dead_men_tell_tales_that_only_i_can_hear.ogg,en_US,first_move
Swain,No quarter. That means 'no mercy' you cretins.,champions/Swain/audio/no_quarter_that_means_no_mercy_you_cretins.ogg,en_US,first_move
Swain,A black flag above Bilgewater. A raven's wing.,champions/Swain/audio/a_black_flag_above_bilgewater_a_raven_s_wing.ogg,en_US,first_move
Swain,An assassin is due at any moment. It is how I know LeBlanc cares.,champions/Swain/audio/an_assassin_is_due_at_any_moment_it_is_how_i_know_leblanc_cares.ogg,en_US,first_move
Swain,An assassin is due at any moment. It is how I know LeBlanc cares.,champions/Swain/audio/an_assassin_is_due_at_any_moment_it_is_how_i_know_leblanc_cares_2.ogg,en_US,first_move
Swain,An assassin is due at any moment. It is how I know LeBlanc cares.,champions/Swain/audio/an_assassin_is_due_at_any_moment_it_is_how_i_know_leblanc_cares_3.ogg,en_US,first_move
Cho'Gath,You'd wish the world you know to end! Yeeeesssss...,champions/Chogath/audio/you_d_wish_the_world_you_know_to_end_yeeeesssss.ogg,en_US,champion_select
Cho'Gath,Afraid of the dark? Wise!,champions/Chogath/audio/afraid_of_the_dark_wise.ogg,en_US,champion_select
Cho'Gath,You... are a scourge upon the world.,champions/Chogath/audio/you_are_a_scourge_upon_the_world.ogg,en_US,moving
Cho'Gath,You... are a scourge upon the world.,champions/Chogath/audio/you_are_a_scourge_upon_the_world_2.ogg,en_US,moving
Cho'Gath,You... are a scourge upon the world.,champions/Chogath/audio/you_are_a_scourge_upon_the_world_3.ogg,en_US,moving
Cho'Gath,The daylight! It burns!,champions/Chogath/audio/the_daylight_it_burns.ogg,en_US,moving
Cho'Gath,The daylight! It burns!,champions/Chogath/audio/the_daylight_it_burns_2.ogg,en_US,moving
Cho'Gath,The daylight! It burns!,champions/Chogath/audio/the_daylight_it_burns_3.ogg,en_US,moving
Cho'Gath,Your voices are a scourge upon the world!,champions/Chogath/audio/your_voices_are_a_scourge_upon_the_world.ogg,en_US,moving
Cho'Gath,Your voices are a scourge upon the world!,champions/Chogath/audio/your_voices_are_a_scourge_upon_the_world_2.ogg,en_US,moving
Cho'Gath,Your voices are a scourge upon the world!,champions/Chogath/audio/your_voices_are_a_scourge_upon_the_world_3.ogg,en_US,moving
Cho'Gath,"Summoner, your darkness beckons.",champions/Chogath/audio/summoner_your_darkness_beckons.ogg,en_US,moving
Cho'Gath,"Summoner, your darkness beckons.",champions/Chogath/audio/summoner_your_darkness_beckons_2.ogg,en_US,moving
Cho'Gath,"Summoner, your darkness beckons.",champions/Chogath/audio/summoner_your_darkness_beckons_3.ogg,en_US,moving
Cho'Gath,For the darkness!,champions/Chogath/audio/for_the_darkness.ogg,en_US,moving
Cho'Gath,For the darkness!,champions/Chogath/audio/for_the_darkness_2.ogg,en_US,moving
Cho'Gath,For the darkness!,champions/Chogath/audio/for_the_darkness_3.ogg,en_US,moving
Cho'Gath,I shall bring them terror!,champions/Chogath/audio/i_shall_bring_them_terror.ogg,en_US,moving
Cho'Gath,I shall bring them terror!,champions/Chogath/audio/i_shall_bring_them_terror_2.ogg,en_US,moving
Cho'Gath,I shall bring them terror!,champions/Chogath/audio/i_shall_bring_them_terror_3.ogg,en_US,moving
Thresh,What delightful agony we shall inflict.,champions/Thresh/audio/what_delightful_agony_we_shall_inflict.ogg,en_US,champion_select
Thresh,It's over when I say.,champions/Thresh/audio/it_s_over_when_i_say.ogg,en_US,champion_select
Thresh,Torment comes in so many flavors.,champions/Thresh/audio/torment_comes_in_so_many_flavors.ogg,en_US,moving
Thresh,Torment comes in so many flavors.,champions/Thresh/audio/torment_comes_in_so_many_flavors_2.ogg,en_US,moving
Thresh,What is the worth of a soul?,champions/Thresh/audio/what_is_the_worth_of_a_soul.ogg,en_US,moving
Thresh,What is the worth of a soul?,champions/Thresh/audio/what_is_the_worth_of_a_soul_2.ogg,en_US,moving
Thresh,"Ah, the sweet tones of misery.",champions/Thresh/audio/ah_the_sweet_tones_of_misery.ogg,en_US,moving
Thresh,"Ah, the sweet tones of misery.",champions/Thresh/audio/ah_the_sweet_tones_of_misery_2.ogg,en_US,moving
Thresh,I am the thing under the bed.,champions/Thresh/audio/i_am_the_thing_under_the_bed.ogg,en_US,moving
Thresh,I am the thing under the bed.,champions/Thresh/audio/i_am_the_thing_under_the_bed_2.ogg,en_US,moving
Thresh,"Relax, just... let go.",champions/Thresh/audio/relax_just_let_go.ogg,en_US,moving
Thresh,"Relax, just... let go.",champions/Thresh/audio/relax_just_let_go_2.ogg,en_US,moving
Thresh,"Oh, the eternity we shall spend together.",champions/Thresh/audio/oh_the_eternity_we_shall_spend_together.ogg,en_US,moving
Thresh,"Oh, the eternity we shall spend together.",champions/Thresh/audio/oh_the_eternity_we_shall_spend_together_2.ogg,en_US,moving
Thresh,"Hmm, whose mind shall we snap?",champions/Thresh/audio/hmm_whose_mind_shall_we_snap.ogg,en_US,moving
Thresh,"Hmm, whose mind shall we snap?",champions/Thresh/audio/hmm_whose_mind_shall_we_snap_2.ogg,en_US,moving
Thresh,"Me, mad? Haha... quite likely.",champions/Thresh/audio/me_mad_haha_quite_likely.ogg,en_US,moving
Thresh,"Me, mad? Haha... quite likely.",champions/Thresh/audio/me_mad_haha_quite_likely_2.ogg,en_US,moving
Thresh,Poor lost souls.,champions/Thresh/audio/poor_lost_souls.ogg,en_US,moving
Thresh,Poor lost souls.,champions/Thresh/audio/poor_lost_souls_2.ogg,en_US,moving
Tahm Kench,"Call me king, call me demon. Water forgets the names of the drowned.",champions/TahmKench/audio/call_me_king_call_me_demon_water_forgets_the_names_of_the_drowned.ogg,en_US,champion_select
Tahm Kench,You're duller than a broken sandwich.,champions/TahmKench/audio/you_re_duller_than_a_broken_sandwich.ogg,en_US,champion_select
Tahm Kench,Let us peruse this establishment's fare.,champions/TahmKench/audio/let_us_peruse_this_establishment_s_fare.ogg,en_US,first_move
Tahm Kench,It is the heart from which the darkest water flows.,champions/TahmKench/audio/it_is_the_heart_from_which_the_darkest_water_flows.ogg,en_US,first_move
Tahm Kench,This buffet exceeds repugnance!,champions/TahmKench/audio/this_buffet_exceeds_repugnance.ogg,en_US,first_move
Tahm Kench,It is my mouth into which all travels end.,champions/TahmKench/audio/it_is_my_mouth_into_which_all_travels_end.ogg,en_US,first_move
Tahm Kench,I see nothing splendiferous in this table's offerings!,champions/TahmKench/audio/i_see_nothing_splendiferous_in_this_table_s_offerings.ogg,en_US,first_move
Tahm Kench,Does your establishment have any tables?,champions/TahmKench/audio/does_your_establishment_have_any_tables.ogg,en_US,first_move
Tahm Kench,I refuse to succumb to culinary degradation!,champions/TahmKench/audio/i_refuse_to_succumb_to_culinary_degradation.ogg,en_US,moving
Tahm Kench,The only real sin is to deny a craving.,champions/TahmKench/audio/the_only_real_sin_is_to_deny_a_craving.ogg,en_US,moving
Tahm Kench,My diet is expensively unique.,champions/TahmKench/audio/my_diet_is_expensively_unique.ogg,en_US,moving
Tahm Kench,All shall drown in my magnificence.,champions/TahmKench/audio/all_shall_drown_in_my_magnificence.ogg,en_US,moving
Tahm Kench,A depth of flavor is what I covet.,champions/TahmKench/audio/a_depth_of_flavor_is_what_i_covet.ogg,en_US,moving
Tahm Kench,Anything of depth is deceitful.,champions/TahmKench/audio/anything_of_depth_is_deceitful.ogg,en_US,moving
Tahm Kench,"All the world's a river, and I'm its king.",champions/TahmKench/audio/all_the_world_s_a_river_and_i_m_its_king.ogg,en_US,moving
Tahm Kench,All creation is born famished and starving.,champions/TahmKench/audio/all_creation_is_born_famished_and_starving.ogg,en_US,moving
Tahm Kench,Everyone ends downriver... eventually.,champions/TahmKench/audio/everyone_ends_downriver_eventually.ogg,en_US,moving
Tahm Kench,Nothing escapes hunger.,champions/TahmKench/audio/nothing_escapes_hunger.ogg,en_US,moving
Tahm Kench,To covet is to starve.,champions/TahmKench/audio/to_covet_is_to_starve.ogg,en_US,moving
Tahm Kench,True appetite never wanes.,champions/TahmKench/audio/true_appetite_never_wanes.ogg,en_US,moving
Pyke,Sink 'em all.,champions/Pyke/audio/sink_em_all.ogg,en_US,champion_select
Pyke,My list just got longer.,champions/Pyke/audio/my_list_just_got_longer.ogg,en_US,champion_select
Pyke,Hard day's killin' ahead.,champions/Pyke/audio/hard_day_s_killin_ahead.ogg,en_US,first_move
Pyke,Hard day's killin' ahead.,champions/Pyke/audio/hard_day_s_killin_ahead_2.ogg,en_US,first_move
Pyke,Hard day's killin' ahead.,champions/Pyke/audio/hard_day_s_killin_ahead_3.ogg,en_US,first_move
Pyke,Hard day's killin' ahead.,champions/Pyke/audio/hard_day_s_killin_ahead_4.ogg,en_US,first_move
Pyke,"Ain't no high ground high enough, not for the storm that's brewin'.",champions/Pyke/audio/ain_t_no_high_ground_high_enough_not_for_the_storm_that_s_brewin.ogg,en_US,first_move
Pyke,"Ain't no high ground high enough, not for the storm that's brewin'.",champions/Pyke/audio/ain_t_no_high_ground_high_enough_not_for_the_storm_that_s_brewin_2.ogg,en_US,first_move
Pyke,"Ain't no high ground high enough, not for the storm that's brewin'.",champions/Pyke/audio/ain_t_no_high_ground_high_enough_not_for_the_storm_that_s_brewin_3.ogg,en_US,first_move
Pyke,"Ain't no high ground high enough, not for the storm that's brewin'.",champions/Pyke/audio/ain_t_no_high_ground_high_enough_not_for_the_storm_that_s_brewin_4.ogg,en_US,first_move
Pyke,"I was born where monsters die, I died where monsters are born.",champions/Pyke/audio/i_was_born_where_monsters_die_i_died_where_monsters_are_born.ogg,en_US,first_move
Pyke,"I was born where monsters die, I died where monsters are born.",champions/Pyke/audio/i_was_born_where_monsters_die_i_died_where_monsters_are_born_2.ogg,en_US,first_move
Pyke,"I was born where monsters die, I died where monsters are born.",champions/Pyke/audio/i_was_born_where_monsters_die_i_died_where_monsters_are_born_3.ogg,en_US,first_move
Pyke,"I was born where monsters die, I died where monsters are born.",champions/Pyke/audio/i_was_born_where_monsters_die_i_died_where_monsters_are_born_4.ogg,en_US,first_move
Pyke,"I've killed a lot of monsters, none of them lived in the sea.",champions/Pyke/audio/i_ve_killed_a_lot_of_monsters_none_of_them_lived_in_the_sea.ogg,en_US,first_move
Pyke,"Been to the bottom of the sea, gets a little deeper each time.",champions/Pyke/audio/been_to_the_bottom_of_the_sea_gets_a_little_deeper_each_time.ogg,en_US,first_move
Pyke,"Keep a man down long enough, and the gutter becomes his kingdom.",champions/Pyke/audio/keep_a_man_down_long_enough_and_the_gutter_becomes_his_kingdom.ogg,en_US,first_move
Pyke,"Went too deep, part of me is still down there... swimming...",champions/Pyke/audio/went_too_deep_part_of_me_is_still_down_there_swimming.ogg,en_US,first_move
Pyke,There's plenty of room for everyone at the bottom of the sea.,champions/Pyke/audio/there_s_plenty_of_room_for_everyone_at_the_bottom_of_the_sea.ogg,en_US,first_move
Pyke,"We're already on the menu, all we gotta do is crawl in the pot... Boil.",champions/Pyke/audio/we_re_already_on_the_menu_all_we_gotta_do_is_crawl_in_the_pot_boil.ogg,en_US,first_move
Sivir,"I always take my toll; blood, or gold.",champions/Sivir/audio/i_always_take_my_toll_blood_or_gold.ogg,en_US,champion_select
Sivir,It's just business.,champions/Sivir/audio/it_s_just_business.ogg,en_US,champion_select
Sivir,"Alright, Azir, let's put your Ascension to work.",champions/Sivir/audio/alright_azir_let_s_put_your_ascension_to_work.ogg,en_US,first_move
Sivir,You can't tame the desert.,champions/Sivir/audio/you_can_t_tame_the_desert.ogg,en_US,moving
Sivir,I make my own fortune.,champions/Sivir/audio/i_make_my_own_fortune.ogg,en_US,moving
Sivir,I've got values - they stack up nicely.,champions/Sivir/audio/i_ve_got_values_they_stack_up_nicely.ogg,en_US,moving
Sivir,Heroes go hungry.,champions/Sivir/audio/heroes_go_hungry.ogg,en_US,moving
Sivir,Honor is the rust on a dull blade.,champions/Sivir/audio/honor_is_the_rust_on_a_dull_blade.ogg,en_US,moving
Sivir,The only thing I look up to is the sky.,champions/Sivir/audio/the_only_thing_i_look_up_to_is_the_sky.ogg,en_US,moving
Sivir,"Kings come and go, but gold stays.",champions/Sivir/audio/kings_come_and_go_but_gold_stays.ogg,en_US,moving
Sivir,It's not stealing if they're dead.,champions/Sivir/audio/it_s_not_stealing_if_they_re_dead.ogg,en_US,moving
Sivir,"You've got a problem, I've got a price.",champions/Sivir/audio/you_ve_got_a_problem_i_ve_got_a_price.ogg,en_US,moving
Sivir,I'll fight for a cause. I won't die for one.,champions/Sivir/audio/i_ll_fight_for_a_cause_i_won_t_die_for_one.ogg,en_US,moving
Sivir,Laws are whatever works at the time.,champions/Sivir/audio/laws_are_whatever_works_at_the_time.ogg,en_US,moving
Sivir,"Get paid, and get out.",champions/Sivir/audio/get_paid_and_get_out.ogg,en_US,moving
Sivir,Loyalty isn't earned. It's bought.,champions/Sivir/audio/loyalty_isn_t_earned_it_s_bought.ogg,en_US,moving
Sivir,Wealth is my kind of burden.,champions/Sivir/audio/wealth_is_my_kind_of_burden.ogg,en_US,moving
Sivir,Everyone has a price.,champions/Sivir/audio/everyone_has_a_price.ogg,en_US,moving
Sivir,"Looks like trouble runs in the family, eh, Azir?",champions/Sivir/audio/looks_like_trouble_runs_in_the_family_eh_azir.ogg,en_US,first_encounter
Sivir,That forked tongue could use a matching forked face.,champions/Sivir/audio/that_forked_tongue_could_use_a_matching_forked_face.ogg,en_US,first_encounter
Nilah,"Joy, unceasing and forever!",champions/Nilah/audio/joy_unceasing_and_forever.ogg,en_US,champion_select
Nilah,I don't blame you. I'm quite strong.,champions/Nilah/audio/i_don_t_blame_you_i_m_quite_strong.ogg,en_US,champion_select
Nilah,A stripped-down version of Star Guardian 2022's orchestral theme plays.,champions/Nilah/audio/a_stripped_down_version_of_star_guardian_2022_s_orchestral_theme_plays.ogg,en_US,game_start
Nilah,"I am unbound from the world, mighty and joyous. May evil tremble before me.",champions/Nilah/audio/i_am_unbound_from_the_world_mighty_and_joyous_may_evil_tremble_before_me.ogg,en_US,first_move
Nilah,"I am unbound from the world, mighty and joyous. May evil tremble before me.",champions/Nilah/audio/i_am_unbound_from_the_world_mighty_and_joyous_may_evil_tremble_before_me_2.ogg,en_US,first_move
Nilah,"In death, Ashlesh , my spirit is yours. But in life, your strength and joy belong to me.",champions/Nilah/audio/in_death_ashlesh_my_spirit_is_yours_but_in_life_your_strength_and_joy_belong_to_me.ogg,en_US,first_move
Nilah,"In death, Ashlesh , my spirit is yours. But in life, your strength and joy belong to me.",champions/Nilah/audio/in_death_ashlesh_my_spirit_is_yours_but_in_life_your_strength_and_joy_belong_to_me_2.ogg,en_US,first_move
Nilah,"Ashlesh, Lord of Joy, for stealing my name and my fate, I claim your power.",champions/Nilah/audio/ashlesh_lord_of_joy_for_stealing_my_name_and_my_fate_i_claim_your_power.ogg,en_US,first_move
Nilah,"Ashlesh, Lord of Joy, for stealing my name and my fate, I claim your power.",champions/Nilah/audio/ashlesh_lord_of_joy_for_stealing_my_name_and_my_fate_i_claim_your_power_2.ogg,en_US,first_move
Nilah,"When you flow as water, nothing can harm you.",champions/Nilah/audio/when_you_flow_as_water_nothing_can_harm_you.ogg,en_US,moving
Nilah,"When you flow as water, nothing can harm you.",champions/Nilah/audio/when_you_flow_as_water_nothing_can_harm_you_2.ogg,en_US,moving
Nilah,Bring me more foes to defeat.,champions/Nilah/audio/bring_me_more_foes_to_defeat.ogg,en_US,moving
Nilah,Bring me more foes to defeat.,champions/Nilah/audio/bring_me_more_foes_to_defeat_2.ogg,en_US,moving
Nilah,Triumph and exaltation.,champions/Nilah/audio/triumph_and_exaltation.ogg,en_US,moving
Nilah,Triumph and exaltation.,champions/Nilah/audio/triumph_and_exaltation_2.ogg,en_US,moving
Nilah,"Master one evil, then destroy the rest.",champions/Nilah/audio/master_one_evil_then_destroy_the_rest.ogg,en_US,moving
Nilah,"Master one evil, then destroy the rest.",champions/Nilah/audio/master_one_evil_then_destroy_the_rest_2.ogg,en_US,moving
Nilah,"The bigger they are, the better the fight.",champions/Nilah/audio/the_bigger_they_are_the_better_the_fight.ogg,en_US,moving
Nilah,"The bigger they are, the better the fight.",champions/Nilah/audio/the_bigger_they_are_the_better_the_fight_2.ogg,en_US,moving
Nilah,"River of fate, guide me to greatness.",champions/Nilah/audio/river_of_fate_guide_me_to_greatness.ogg,en_US,moving
Taric,"That glimmer of hope you see, that's me.",champions/Taric/audio/that_glimmer_of_hope_you_see_that_s_me.ogg,en_US,champion_select
Taric,Your judgement is clouded. Seek clarity.,champions/Taric/audio/your_judgement_is_clouded_seek_clarity.ogg,en_US,champion_select
Taric,There is great power in the stars. Great danger as well.,champions/Taric/audio/there_is_great_power_in_the_stars_great_danger_as_well.ogg,en_US,first_move
Taric,Crash the mountain upon them.,champions/Taric/audio/crash_the_mountain_upon_them.ogg,en_US,first_move
Taric,The most precious jewel is the one we hold in our heart.,champions/Taric/audio/the_most_precious_jewel_is_the_one_we_hold_in_our_heart.ogg,en_US,first_move
Taric,There's nowhere left to go but up.,champions/Taric/audio/there_s_nowhere_left_to_go_but_up.ogg,en_US,first_move
Taric,"The climb may be long, but the view is worth it.",champions/Taric/audio/the_climb_may_be_long_but_the_view_is_worth_it.ogg,en_US,first_move
Taric,I've been to the top of the mountain... and the bottom of the gutter. There's much to learn from both.,champions/Taric/audio/i_ve_been_to_the_top_of_the_mountain_and_the_bottom_of_the_gutter_there_s_much_to_learn_from_both.ogg,en_US,first_move
Taric,I have risen beyond the call of banners and kings.,champions/Taric/audio/i_have_risen_beyond_the_call_of_banners_and_kings.ogg,en_US,first_move
Taric,The heavens guide me.,champions/Taric/audio/the_heavens_guide_me.ogg,en_US,first_move
Taric,Each life is a rare jewel.,champions/Taric/audio/each_life_is_a_rare_jewel.ogg,en_US,moving
Taric,"I may be merciful, but Targon isn't.",champions/Taric/audio/i_may_be_merciful_but_targon_isn_t.ogg,en_US,moving
Taric,"Sometimes, life is worth dying for.",champions/Taric/audio/sometimes_life_is_worth_dying_for.ogg,en_US,moving
Taric,"We see beauty in the stars, and they see beauty in us.",champions/Taric/audio/we_see_beauty_in_the_stars_and_they_see_beauty_in_us.ogg,en_US,moving
Taric,The best weapons are beautiful.,champions/Taric/audio/the_best_weapons_are_beautiful.ogg,en_US,moving
Taric,The mountain showed me my path.,champions/Taric/audio/the_mountain_showed_me_my_path.ogg,en_US,moving
Taric,I have seen the light too clearly to ever fear the darkness.,champions/Taric/audio/i_have_seen_the_light_too_clearly_to_ever_fear_the_darkness.ogg,en_US,moving
Taric,"Human life is fleeting, a mountain's life less so, but stars... stars are eternal.",champions/Taric/audio/human_life_is_fleeting_a_mountain_s_life_less_so_but_stars_stars_are_eternal.ogg,en_US,moving
Taric,My heart is filled with starlight. I give it freely to all.,champions/Taric/audio/my_heart_is_filled_with_starlight_i_give_it_freely_to_all.ogg,en_US,moving
Taric,Love is simply beauty crystallized.,champions/Taric/audio/love_is_simply_beauty_crystallized.ogg,en_US,moving
Rengar,"Tonight, we hunt!",champions/Rengar/audio/tonight_we_hunt.ogg,en_US,champion_select
Rengar,A true hunter never rests.,champions/Rengar/audio/a_true_hunter_never_rests.ogg,en_US,champion_select
Rengar,Monsters can be made to fear.,champions/Rengar/audio/monsters_can_be_made_to_fear.ogg,en_US,moving
Rengar,Monsters can be made to fear.,champions/Rengar/audio/monsters_can_be_made_to_fear_2.ogg,en_US,moving
Rengar,I seek only the strongest.,champions/Rengar/audio/i_seek_only_the_strongest.ogg,en_US,moving
Rengar,I seek only the strongest.,champions/Rengar/audio/i_seek_only_the_strongest_2.ogg,en_US,moving
Rengar,Walk the killer's path.,champions/Rengar/audio/walk_the_killer_s_path.ogg,en_US,moving
Rengar,Walk the killer's path.,champions/Rengar/audio/walk_the_killer_s_path_2.ogg,en_US,moving
Rengar,A true hunter never rests.,champions/Rengar/audio/a_true_hunter_never_rests_2.ogg,en_US,moving
Rengar,A true hunter never rests.,champions/Rengar/audio/a_true_hunter_never_rests_3.ogg,en_US,moving
Rengar,Strike when ready.,champions/Rengar/audio/strike_when_ready.ogg,en_US,moving
Rengar,Strike when ready.,champions/Rengar/audio/strike_when_ready_2.ogg,en_US,moving
Rengar,Catch their trail.,champions/Rengar/audio/catch_their_trail.ogg,en_US,moving
Rengar,Catch their trail.,champions/Rengar/audio/catch_their_trail_2.ogg,en_US,moving
Rengar,Comfort breeds weakness.,champions/Rengar/audio/comfort_breeds_weakness.ogg,en_US,moving
Rengar,Comfort breeds weakness.,champions/Rengar/audio/comfort_breeds_weakness_2.ogg,en_US,moving
Rengar,Whose head shall I take?,champions/Rengar/audio/whose_head_shall_i_take.ogg,en_US,moving
Rengar,Whose head shall I take?,champions/Rengar/audio/whose_head_shall_i_take_2.ogg,en_US,moving
Rengar,The scent of prey.,champions/Rengar/audio/the_scent_of_prey.ogg,en_US,moving
Rengar,The scent of prey.,champions/Rengar/audio/the_scent_of_prey_2.ogg,en_US,moving
Janna,The tempest is at your command.,champions/Janna/audio/the_tempest_is_at_your_command.ogg,en_US,champion_select
Janna,As you wish.,champions/Janna/audio/as_you_wish.ogg,en_US,champion_select
Janna,"A stripped-down version of ""Burning Bright"" plays.",champions/Janna/audio/a_stripped_down_version_of_burning_bright_plays.ogg,en_US,game_start
Janna,Upon the wind.,champions/Janna/audio/upon_the_wind.ogg,en_US,moving
Janna,With ease.,champions/Janna/audio/with_ease.ogg,en_US,moving
Janna,In harmony.,champions/Janna/audio/in_harmony.ogg,en_US,moving
Janna,Breathlessly.,champions/Janna/audio/breathlessly.ogg,en_US,moving
Janna,Swiftly!,champions/Janna/audio/swiftly.ogg,en_US,moving
Janna,As you wish.,champions/Janna/audio/as_you_wish_2.ogg,en_US,moving
Janna,And you thought it was just a harmless breeze!,champions/Janna/audio/and_you_thought_it_was_just_a_harmless_breeze.ogg,en_US,taunt
Janna,"Yes, it's true. For only $2.95 a minute, I will leave you breathless.",champions/Janna/audio/yes_it_s_true_for_only_2_95_a_minute_i_will_leave_you_breathless.ogg,en_US,joke
Janna,"Say hello to the winds of—"" (double cough, clears throat) ""I don't know what came over me.",champions/Janna/audio/say_hello_to_the_winds_of_double_cough_clears_throat_i_don_t_know_what_came_over_me.ogg,en_US,joke
Janna,Janna laughs gently.,champions/Janna/audio/janna_laughs_gently.ogg,en_US,laugh
Janna,Janna laughs gently.,champions/Janna/audio/janna_laughs_gently_2.ogg,en_US,laugh
Janna,Janna laughs gently.,champions/Janna/audio/janna_laughs_gently_3.ogg,en_US,laugh
Janna,Janna laughs gently.,champions/Janna/audio/janna_laughs_gently_4.ogg,en_US,laugh
Janna,By your command.,champions/Janna/audio/by_your_command.ogg,en_US,attacking
Janna,For tranquility.,champions/Janna/audio/for_tranquility.ogg,en_US,attacking
Janna,At once.,champions/Janna/audio/at_once.ogg,en_US,attacking
Janna,The storm approaches.,champions/Janna/audio/the_storm_approaches.ogg,en_US,attacking
Lissandra,I will bury the world in ice.,champions/Lissandra/audio/i_will_bury_the_world_in_ice.ogg,en_US,champion_select
Lissandra,Foolish child.,champions/Lissandra/audio/foolish_child.ogg,en_US,champion_select
Lissandra,All will kneel... in time.,champions/Lissandra/audio/all_will_kneel_in_time.ogg,en_US,moving
Lissandra,All will kneel... in time.,champions/Lissandra/audio/all_will_kneel_in_time_2.ogg,en_US,moving
Lissandra,All will kneel... in time.,champions/Lissandra/audio/all_will_kneel_in_time_3.ogg,en_US,moving
