id,name,plaintext,description,gold_total,gold_base,gold_sell,purchasable,tags,stats,image,sourceUrl
3143,Randuin's Omen,"Greatly increases defenses, activate to slow nearby enemies",350 Health 75 Armor Resilience Receive 30% less damage from Critical Strikes. Humility Slow nearby enemies by 70% for 2 seconds.,2700,800,1890,True,"Health, Armor, Active, Slow","FlatHPPoolMod:350, FlatArmorMod:75",images/items/randuin_s_omen_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3143_tank_t3_randuinsomen.png
3144,Scout's Slingshot,Activate to deal magic damage and slow target champion,20% Attack Speed Bullseye Damaging a champion deals bonus magic damage . Attacks reduce this cooldown by 1 second.,600,100,420,True,AttackSpeed,PercentAttackSpeedMod:0.2,images/items/scout_s_slingshot.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3144_scoutslingshot.png
3145,Hextech Alternator,Increases Ability Power. Deal bonus magic damage on attack periodically.,45 Ability Power Revved Damaging a champion deals bonus magic damage .,1100,300,770,True,SpellDamage,FlatMagicDamageMod:45,images/items/hextech_alternator.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3145_mage_t2_hextechalternator.png
3146,Hextech Gunblade,"Increases Attack Damage and Ability Power, activate to slow a target","80 Ability Power 40 Attack Damage 15% Omnivamp ACTIVE (0s) Lightning Bolt Shocks the target enemy champion, dealing  magic damage and slowing them by 40% for 2 seconds.",3250,750,2275,True,"Damage, LifeSteal, SpellDamage, Active, SpellVamp","FlatMagicDamageMod:80, FlatPhysicalDamageMod:40",images/items/hextech_gunblade_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3146_hextechgunblade.png
3147,Haunting Guise,Deals additional physical damage when ambushing enemies,"30 Ability Power 200 Health Madness For each second in combat with enemy champions, deal 2% bonus damage, up to 6%.",1300,500,910,True,"Health, SpellDamage","FlatHPPoolMod:200, FlatMagicDamageMod:30",images/items/haunting_guise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3147_hauntingguise.png
3152,Hextech Rocketbelt,Activate to dash forward and unleash a fiery explosion,"70 Ability Power 300 Health 20 Ability Haste Supersonic Dash in target direction, unleashing missiles that deal magic damage .",2650,300,1855,True,"Health, SpellDamage, Active, CooldownReduction, NonbootsMovement, AbilityHaste","FlatHPPoolMod:300, FlatMagicDamageMod:70",images/items/hextech_rocketbelt_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3152_mage_t4_hextechrocketbelt.png
3153,Blade of The Ruined King,"Deals damage based on target's Health, can steal Move Speed",40 Attack Damage 25% Attack Speed 10% Life Steal Mist's Edge Attacks deal a percentage of enemy's current Health as bonus physical damage On-Hit . Clawing Shadows Attacking a champion 3 times Slows them by 30% for 1 second.,3200,725,2240,True,"Damage, AttackSpeed, LifeSteal, Slow, OnHit","FlatPhysicalDamageMod:40, PercentAttackSpeedMod:0.25, PercentLifeStealMod:0.1",images/items/blade_of_the_ruined_king_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3153_fighter_t3_bladeoftheruinedking.png
3155,Hexdrinker,Increases Attack Damage and Magic Resist,25 Attack Damage 25 Magic Resist Lifeline Taking magic damage that would reduce your Health below 30% grants a magic damage Shield for 2.5 seconds.,1300,200,910,True,"Damage, SpellBlock","FlatSpellBlockMod:25, FlatPhysicalDamageMod:25",images/items/hexdrinker.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3155_fighter_t2_hexdrinker.png
3156,Maw of Malmortius,Grants bonus Attack Damage when Health is low,60 Attack Damage 15 Ability Haste 40 Magic Resist Lifeline Taking magic damage that would reduce your Health below 30% grants a magic damage Shield for 3 seconds and 10% Omnivamp until end of combat.,3100,750,2170,True,"SpellBlock, Damage, LifeSteal, SpellVamp, AbilityHaste","FlatSpellBlockMod:40, FlatPhysicalDamageMod:60",images/items/maw_of_malmortius_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3156_fighter_t3_mawofmalmortius.png
3157,Zhonya's Hourglass,Activate to become invincible but unable to take actions,105 Ability Power 50 Armor Time Stop Enter Stasis for 2.5 seconds.,3250,450,2275,True,"Armor, SpellDamage, Active","FlatMagicDamageMod:105, FlatArmorMod:50",images/items/zhonya_s_hourglass_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3157_mage_t3_zhonyashourglass.png
3158,Ionian Boots of Lucidity,Increases Move Speed and Cooldown Reduction,10 Ability Haste 45 Move Speed Ionian Insight Gain 10 Summoner Spell Haste.,900,350,630,True,"Boots, CooldownReduction",FlatMovementSpeedMod:45,images/items/ionian_boots_of_lucidity_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3158_class_t2_ionianbootsoflucidity.png
3161,Spear of Shojin,Reduce damage taken from champions by a flat amount. Attack while near multiple enemy champions to increase this amount for a short time.,45 Attack Damage 450 Health Dragonforce Gain 25 Basic Ability Haste. Focused Will Dealing damage with Abilities increases your Champion's Ability and Passive damage by 3% for 6 seconds. (stacks 4 times).,3100,675,2170,True,"Health, Damage, AbilityHaste","FlatHPPoolMod:450, FlatPhysicalDamageMod:45",images/items/spear_of_shojin_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3161_fighter_t3_spearofshojin.png
3165,Morellonomicon,Increases magic damage,75 Ability Power 350 Health 15 Ability Haste Grievous Wounds Dealing magic damage to champions applies 40% Wounds for 3 seconds.,2850,400,1995,True,"Health, SpellDamage, CooldownReduction, AbilityHaste","FlatHPPoolMod:350, FlatMagicDamageMod:75",images/items/morellonomicon_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3165_mage_t3_morellonomicon.png
3170,Swiftmarch,Improves defense and reduces duration of disabling effects,65 Move Speed Fleetfooted Reduce the effectiveness of Slows by 25%. Noxian Fervor Gain 5% of your Move Speed as Adaptive Force.,1500,500,1050,True,Boots,FlatMovementSpeedMod:65,images/items/swiftmarch.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_swiftness_64.png
3171,Crimson Lucidity,,"25 Ability Haste 50 Move Speed Ionian Insight Gain 10 Summoner Spell Haste. Noxian Haste Empowering or protecting allies with abilities, dealing damage to enemy Champions with abilities, or casting a Summoner Spell grants Move Speed for 4 seconds. Noxian Haste can only be triggered once per Ability cast.",1400,500,980,True,"CooldownReduction, Boots",FlatMovementSpeedMod:50,images/items/crimson_lucidity.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_ionianboots_64.png
3172,Gunmetal Greaves,Mobility and Tenacity,40% Attack Speed 50 Move Speed Noxian Gait Attacks against Champions grant Move Speed On-Hit decaying over 2 seconds.,1600,500,1120,True,"AttackSpeed, NonbootsMovement","FlatMovementSpeedMod:50, PercentAttackSpeedMod:0.4",images/items/gunmetal_greaves.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_berserkersgreaves_64.png
3173,Chainlaced Crushers,Increases Move Speed and Cooldown Reduction,"35 Magic Resist 50 Move Speed 30% Tenacity Noxian Persistence (0s) After taking magic damage from a Champion, gain a magic shield for 4 seconds.",1750,500,1225,True,"SpellBlock, Boots, Tenacity, MagicResist","FlatSpellBlockMod:35, FlatMovementSpeedMod:50",images/items/chainlaced_crushers.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_mercury_64.png
3174,Armored Advance,Deal damage to empower your heals and shields,"40 Armor 50 Move Speed Plating Reduces incoming damage from Attacks by 10%. Noxian Endurance (0s) After taking physical damage from a Champion, gain a physical shield for 4 seconds.",1700,500,1190,True,"Armor, Boots","FlatMovementSpeedMod:50, FlatArmorMod:40",images/items/armored_advance.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_platedsteelcaps_64.png
3175,Spellslinger's Shoes,,18 Magic Penetration 7% Magic Penetration 50 Move Speed,1600,500,1120,True,"Boots, MagicPenetration",FlatMovementSpeedMod:50,images/items/spellslinger_s_shoes.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_sorceror_64.png
3176,Forever Forward,,55 Move Speed Voidborn Gain Empowered Recall. Noxian Synchrony Gain 45 Move Speed and 8% total Move Speed when out of combat.,1400,500,980,True,Boots,FlatMovementSpeedMod:55,images/items/forever_forward.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/boots_tier3_syncronisedsouls_64.png
3177,Guardian's Blade,Good starting item for attackers,30 Attack Damage 150 Health 15 Ability Haste,950,950,665,True,"Health, Damage, Lane, AbilityHaste","FlatHPPoolMod:150, FlatPhysicalDamageMod:30",images/items/guardian_s_blade_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3177_aram_t1_guardiansblade.png
3179,Umbral Glaive,Provides trap and ward detection periodically,"55 Attack Damage 15 Lethality 10 Ability Haste Blackout When you are near enemy Stealth Wards and traps, reveal them for 8 seconds. Extinguish Attacks do bonus damage to Wards.",2500,450,1750,True,"Damage, Vision, CooldownReduction, ArmorPenetration, AbilityHaste",FlatPhysicalDamageMod:55,images/items/umbral_glaive.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3179_assassin_t3_umbralglaive.png
3181,Hullbreaker,,"40 Attack Damage 500 Health 4% Move Speed Skipper Every fifth Attack against champions and epic monsters deals bonus physical damage , increased against Structures. Boarding Party Nearby allied siege and super minions gain Armor and Magic Resist .",3000,175,2100,True,"Health, Damage, NonbootsMovement","FlatHPPoolMod:500, FlatPhysicalDamageMod:40, PercentMovementSpeedMod:0.04",images/items/hullbreaker_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3181_hullbreaker.png
3184,Guardian's Hammer,Good starting item for attackers,25 Attack Damage 150 Health 5% Life Steal,950,950,665,True,"Health, Damage, LifeSteal, Lane","FlatHPPoolMod:150, FlatPhysicalDamageMod:25, PercentLifeStealMod:0.05",images/items/guardian_s_hammer_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3177_aram_t1_guardianshammer.png
3190,Locket of the Iron Solari,Activate to shield nearby allies from damage,200 Health 25 Armor 25 Magic Resist 10 Ability Haste Devotion Grant nearby allies a 200 - 360 Shield that decays over 2.5 seconds.,2200,700,1540,True,"Health, SpellBlock, Armor, Aura, Active, MagicResist, AbilityHaste","FlatSpellBlockMod:25, FlatHPPoolMod:200, FlatArmorMod:25",images/items/locket_of_the_iron_solari_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3190_enchanter_t4_locketofironsolari.png
3193,Gargoyle Stoneplate,Greatly increases defense near multiple enemies.,60 Armor 60 Magic Resist 15 Ability Haste Fortify: Taking damage from a champion grants a stack of Armor and Magic Resist for 6 seconds. Max 5 stacks; 1 per champion. Active - Unbreakable: Gain a Shield that decays and grow in size.,3150,1350,2205,False,"SpellBlock, Armor, Active, CooldownReduction, AbilityHaste","FlatSpellBlockMod:60, FlatArmorMod:60",images/items/gargoyle_stoneplate_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3193_tank_t3_gargoylestoneplate.png
3211,Spectre's Cowl,Improves defense and grants regeneration upon being damaged,200 Health 35 Magic Resist 100% Base Health Regen,1250,150,875,True,"Health, HealthRegen, SpellBlock","FlatSpellBlockMod:35, FlatHPPoolMod:200",images/items/spectre_s_cowl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3211_tank_t2_spectrescowl.png
322065,Shurelya's Battlesong,,65 Ability Power 15 Ability Haste 6% Move Speed 150% Base Mana Regen Inspiring Speech Grant nearby allies 30% Move Speed for 4 seconds.,2600,800,1820,True,"SpellDamage, ManaRegen, Active, CooldownReduction, NonbootsMovement, AbilityHaste","FlatMagicDamageMod:65, PercentMovementSpeedMod:0.06",images/items/shurelya_s_battlesong_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2065_tank_t4_shurelyasbattlesong.png
3222,Mikael's Blessing,Activate to remove all disabling effects from an allied champion,250 Health 100% Base Mana Regen 12% Heal and Shield Power 15 Ability Haste Purify Remove all crowd control debuffs (excluding Airborne and Suppression ) from an ally champion and restore 100 - 250 Health .,2300,900,1610,True,"Health, ManaRegen, Active, CooldownReduction, Tenacity, AbilityHaste",FlatHPPoolMod:250,images/items/mikael_s_blessing_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3222_enchanter_t3_mikaelsblessing.png
323002,Trailblazer,,"300 Health 45 Armor 6% Move Speed Lead the Way While moving, build up to 20 bonus Move Speed . At max speed: Create a trail that grants allied champions Move Speed equal to 15% of yours. If you are Melee, your next Attack Slows the target by 50% for 1 second.",2600,1000,1820,True,"Health, Armor, NonbootsMovement","FlatHPPoolMod:300, FlatArmorMod:45, PercentMovementSpeedMod:0.06",images/items/trailblazer_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3002_trailblazer.png
323003,Archangel's Staff,,"70 Ability Power 600 Mana 25 Ability Haste Awe Gain Ability Power equal to 1% bonus Mana. Manaflow (8s, max 5 charges) Landing Abilities grants 9.5 max Mana (doubled vs. champions). Transforms into Seraph's Embrace at 360 max Mana .",2900,450,2030,True,"SpellDamage, Mana, AbilityHaste","FlatMPPoolMod:600, FlatMagicDamageMod:70",images/items/archangel_s_staff_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3003_mage_t3_archangelstaff.png
323004,Manamune,,"35 Attack Damage 500 Mana 15 Ability Haste Awe Gain bonus Attack Damage . Manaflow (8s, max 4 charges) Landing Attacks and Abilities grants 6.5 max Mana (doubled vs. champions). Transforms into Muramana at 360 max Mana .",2900,1100,2030,True,"Damage, Mana, CooldownReduction, OnHit, AbilityHaste","FlatMPPoolMod:500, FlatPhysicalDamageMod:35",images/items/manamune_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3004_marksman_t3_manamune.png
323040,Seraph's Embrace,,70 Ability Power 1000 Mana 25 Ability Haste Awe Gain Ability Power . Lifeline (0s) Taking damage that would reduce your Health below 30% grants a Shield for 3 seconds.,2900,2900,2030,False,"SpellDamage, Mana, AbilityHaste","FlatMPPoolMod:1000, FlatMagicDamageMod:70",images/items/seraph_s_embrace_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3048_mage_t3_seraphsembrace.png
323042,Muramana,,35 Attack Damage 860 Mana 15 Ability Haste Awe Gain 2% max Mana as bonus Attack Damage . Shock Attacks against champions deal 1.2% max Mana as bonus physical damage On-Hit . Damaging Abilities against champions deal 3% - 4% max Mana as bonus physical damage .,2900,2900,2030,False,"Damage, Mana, CooldownReduction, OnHit, ArmorPenetration","FlatMPPoolMod:860, FlatPhysicalDamageMod:35",images/items/muramana_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3042_marksman_t3_muramana.png
323050,Zeke's Convergence,,350 Health 30 Armor 30 Magic Resist 10 Ability Haste Frostfire Tempest Casting your Ultimate summons a storm around you for 5 seconds. The storm deals 30 magic damage per second to enemy champions and Slows them by 30%.,2300,800,1610,True,"Health, SpellBlock, Armor, AbilityHaste","FlatSpellBlockMod:30, FlatHPPoolMod:350, FlatArmorMod:30",images/items/zeke_s_convergence_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3050_enchanter_t3_zekesconvergence.png
323070,Tear of the Goddess,,"240 Mana Manaflow (8s, max 4 charges) Landing Abilities grants 6.5 max Mana (doubled vs. champions), up to 360 . Helping Hand Attacks deal an additional 5 physical damage to minions.",400,400,280,True,"Mana, ManaRegen",FlatMPPoolMod:240,images/items/tear_of_the_goddess_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3070_all_t1_tearofthegoddess.png
323075,Thornmail,,"200 Health 85 Armor Thorns When struck by an Attack, deal magic damage to the attacker and apply 40% Wounds for 3 seconds if they are a champion.",2650,650,1855,True,"Health, Armor","FlatHPPoolMod:200, FlatArmorMod:85",images/items/thornmail_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3075_tank_t3_thornmail.png
323107,Redemption,,400 Health 15 Ability Haste 100% Base Mana Regen 10% Heal and Shield Power Intervention Restore 150 - 350 Health to allied units and deal 10% max Health true damage to enemy champions after 2.5 seconds.,2800,1000,1960,True,"Health, ManaRegen, CooldownReduction, AbilityHaste",FlatHPPoolMod:400,images/items/redemption_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3107_enchanter_t3_redemption.png
323109,Knight's Vow,,"300 Health 50 Armor 10 Ability Haste 150% Base Health Regen Sacrifice While near your Worthy ally, take 12% of the damage they receive and heal for 10% of the damage they deal to champions. Pledge (0s) Designate an ally as Worthy .",2900,1000,2030,True,"Health, HealthRegen, Armor, Aura, Active, CooldownReduction, AbilityHaste","FlatHPPoolMod:300, FlatArmorMod:50",images/items/knight_s_vow_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3109_tank_t3_knightsvow.png
323110,Frozen Heart,,75 Armor 500 Mana 25 Ability Haste Winter's Caress Reduce the Attack Speed of nearby champions by 20% .,2700,800,1890,True,"Armor, Mana, Aura, CooldownReduction, AbilityHaste","FlatMPPoolMod:500, FlatArmorMod:75",images/items/frozen_heart_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3110_tank_t3_frozenheart.png
323119,Winter's Approach,,"550 Health 500 Mana 15 Ability Haste Awe Gain Health . Manaflow (8s, max 4 charges) Landing Attacks and Abilities grant 6.5 max Mana (doubled vs. champions). Transforms into Fimbulwinter at 360 max Mana .",2400,300,1680,True,"Health, Mana, AbilityHaste","FlatMPPoolMod:500, FlatHPPoolMod:550",images/items/winter_s_approach_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3119_wintersapproach.png
323121,Fimbulwinter,,550 Health 860 Mana 15 Ability Haste Awe Gain Health . Everlasting (0s) Immobilizing or Slowing (Melee only) an enemy champion grants a Shield for 3 seconds. The Shield is increased by 80% if more than one enemy is nearby.,2400,2400,1680,False,"Health, Mana, AbilityHaste","FlatMPPoolMod:860, FlatHPPoolMod:550",images/items/fimbulwinter_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3121_fimbulwinter.png
323190,Locket of the Iron Solari,,250 Health 30 Armor 30 Magic Resist 10 Ability Haste Devotion Grant nearby allies a 200 - 360 Shield that decays over 2.5 seconds.,2600,1100,1820,True,"Health, SpellBlock, Armor, Aura, Active, MagicResist, AbilityHaste","FlatSpellBlockMod:30, FlatHPPoolMod:250, FlatArmorMod:30",images/items/locket_of_the_iron_solari_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3190_enchanter_t4_locketofironsolari.png
323222,Mikael's Blessing,,400 Health 100% Base Mana Regen 15% Heal and Shield Power 15 Ability Haste Purify Remove all crowd control debuffs (excluding Airborne and Suppression ) from an ally champion and restore 100 - 250 Health .,2800,1000,1960,True,"Health, ManaRegen, Active, CooldownReduction, Tenacity, AbilityHaste",FlatHPPoolMod:400,images/items/mikael_s_blessing_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3222_enchanter_t3_mikaelsblessing.png
323504,Ardent Censer,,"55 Ability Power 10% Heal and Shield Power 150% Base Mana Regen 6% Move Speed Sanctify Healing or Shielding an ally enhances you both for 6 seconds, granting 25% Attack Speed and 20 magic damage On-Hit .",2600,700,1820,True,"AttackSpeed, SpellDamage, ManaRegen, NonbootsMovement","FlatMagicDamageMod:55, PercentMovementSpeedMod:0.06",images/items/ardent_censer_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3504_enchanter_t3_ardentcenser.png
324005,Imperial Mandate,,"65 Ability Power 20 Ability Haste 150% Base Mana Regen Coordinated Fire (0s) per target Slowing or Immobilizing an enemy champion marks them for 5 seconds. Ally champion damage detonates the mark, dealing magic damage equal to 10% of current health .",2750,600,1925,True,"SpellDamage, ManaRegen, CooldownReduction, AbilityHaste",FlatMagicDamageMod:65,images/items/imperial_mandate_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4005_enchanter_t4_imperialmandate.png
326616,Staff of Flowing Water,,45 Ability Power 10% Heal and Shield Power 150% Base Mana Regen 15 Ability Haste Rapids Healing or Shielding an ally grants you both 45 Ability Power for 6 seconds.,2600,750,1820,True,"SpellDamage, ManaRegen, CooldownReduction, AbilityHaste",FlatMagicDamageMod:45,images/items/staff_of_flowing_water_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3744_enchanter_t3_staffofflowingwater.png
326617,Moonstone Renewer,,"35 Ability Power 400 Health 20 Ability Haste 150% Base Mana Regen Starlit Grace Healing or shielding an ally chains the effect to another ally (excluding yourself), healing 30% or shielding 35% of the original amount.",2900,800,2030,True,"Health, SpellDamage, ManaRegen, CooldownReduction, AbilityHaste","FlatHPPoolMod:400, FlatMagicDamageMod:35",images/items/moonstone_renewer_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6617_enchanter_t4_moonstonerenewer.png
326620,Echoes of Helia,,"35 Ability Power 250 Health 20 Ability Haste 150% Base Mana Regen Soul Siphon Damaging a champion grants a Soul Shard , up to 2. Healing or Shielding an ally consumes all Soul Shards to restore Health and deal magic damage to the nearest enemy champion per Shard.",2600,900,1820,True,"Health, SpellDamage, ManaRegen, CooldownReduction, AbilityHaste","FlatHPPoolMod:250, FlatMagicDamageMod:35",images/items/echoes_of_helia_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6620_echoes_of_helia.png
326621,Dawncore,,50 Ability Power 20% Heal and Shield Power 150% Base Mana Regen First Light Gain 2% Heal and Shield Power and 10 Ability Power per 100% Base Mana Regen.,2900,850,2030,True,"SpellDamage, ManaRegen",FlatMagicDamageMod:50,images/items/dawncore_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6621_dawncore.png
326657,Rod of Ages,,"45 Ability Power 350 Health 500 Mana Timeless This item gains 10 Health , 30 Mana and 3 Ability Power every 60 seconds up to 10 times. Upon reaching max stacks, gain a level. Eternity Taking damage from champions restores 10% of the damage as Mana . Casting an ability heals for 25% of Mana spent.",2600,450,1820,True,"Health, HealthRegen, SpellDamage, Mana, ManaRegen","FlatMPPoolMod:500, FlatHPPoolMod:350, FlatMagicDamageMod:45",images/items/rod_of_ages_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6657_mage_t4_rodofages.png
328020,Abyssal Mask,,350 Health 50 Magic Resist 15 Ability Haste Unmake Nearby enemy champions take 12% more magic damage .,2850,1200,1995,True,"Health, SpellBlock, CooldownReduction, MagicResist, AbilityHaste","FlatSpellBlockMod:50, FlatHPPoolMod:350",images/items/abyssal_mask_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/8020_tank_t3_abyssalmask.png
3302,Terminus,Kill minions periodically to heal and grant gold to a nearby ally,30 Attack Damage 35% Attack Speed Shadow Attacks deal 30 bonus magic damage On-Hit . Juxtaposition Alternate between Light and Dark Attacks against champions: Light Attacks grant Armor and Magic Resist for 5s. Dark Attacks grant 10% Armor Penetration and Magic Penetration for 5s.,3000,1100,2100,True,"Damage, AttackSpeed, OnHit, MagicPenetration, ArmorPenetration","FlatPhysicalDamageMod:30, PercentAttackSpeedMod:0.35",images/items/terminus_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3302_terminus.png
3330,Scarecrow Effigy,Periodically place a Stealth Ward,"Cannot be sold Active - Trinket: Places an effigy that lasts for  seconds and appears exactly as Fiddlesticks does to enemies. Stores one charge every  seconds, up to maximum 2 charges. Enemy champions approaching an effigy will activate it, causing the effigy to fake a random action, after which the effigy will fall apart.",0,0,0,True,"Active, Jungle, Lane, Trinket, Vision",,images/items/scarecrow_effigy.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/fiddlestickstrinket1.png
3340,Stealth Ward,Periodically place a Stealth Ward,"Active ( 210 - 120 s, max 2 charges) Places an Invisible Stealth Ward that grants vision for 90-120 seconds.",0,0,0,True,"Active, Jungle, Lane, Trinket, Vision",,images/items/stealth_ward_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3340_class_t1_wardingtotem.png
3348,Arcane Sweeper,Activate to reveal a nearby area of the map,"UNIQUE Active - Hunter's Sight: An arcane mist grants vision in the target area for 5 seconds, revealing enemy champions and granting True Sight of traps in the area for 3 seconds (30 second cooldown).",0,0,0,False,"Active, Jungle, Lane, Trinket, Vision",,images/items/arcane_sweeper.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3348_arcanesweeper.png
3349,Lucent Singularity,"Lux creates a light zone that <status>Slows</status> by @Slow@ and reveals the area. After 5 seconds or on <recast>Recasting</recast> this Ability, it detonates, dealing <magicDamage>@TotalDamage@ magic damage</magicDamage> and <status>Slowing</status> for an additional @SlowLingerDuration@ second.",Lucent Singularity,0,0,0,False,"Active, Jungle, Lane, Trinket, Vision",,images/items/lucent_singularity.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/radiantvirtue.png
3363,Farsight Alteration,Grants increased range and reveals the targetted area,Active ( 198 - 99 s) Reveals a distant area for 2 seconds and leaves a Ward that expires upon spotting an enemy champion.,0,0,0,True,"Active, Trinket, Vision",,images/items/farsight_alteration.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3363_class_t1_farsightalteration.png
3364,Oracle Lens,Disables nearby invisible wards and traps for a duration,"Active ( 160 - 100 s, max 2 charges) Reveals enemy Stealth Wards and traps around you for 6 seconds.",0,0,0,True,"Active, Trinket, Vision",,images/items/oracle_lens.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3364_class_t1_oracleslens.png
3398,Small Party Favor,,Obtained from a Cat Shaco Box . Click to Consume: Gain gold .,0,0,0,False,"Consumable, GoldPer",,images/items/small_party_favor.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3683_rainbowsnax.png
